fname,instructions_1,instructions_10,instructions_25,instructions_50,instructions_75,instructions_90,instructions_99,cycles_1,cycles_10,cycles_25,cycles_50,cycles_75,cycles_90,cycles_99,ref_cycles_1,ref_cycles_10,ref_cycles_25,ref_cycles_50,ref_cycles_75,ref_cycles_90,ref_cycles_99,llc_miss_1,llc_miss_10,llc_miss_25,llc_miss_50,llc_miss_75,llc_miss_90,llc_miss_99,c1_1,c1_10,c1_25,c1_50,c1_75,c1_90,c1_99,c1e_1,c1e_10,c1e_25,c1e_50,c1e_75,c1e_90,c1e_99,c3_1,c3_10,c3_25,c3_50,c3_75,c3_90,c3_99,c6_1,c6_10,c6_25,c6_50,c6_75,c6_90,c6_99,c7_1,c7_10,c7_25,c7_50,c7_75,c7_90,c7_99,joules_1,joules_10,joules_25,joules_50,joules_75,joules_90,joules_99,rx_desc_1,rx_desc_10,rx_desc_25,rx_desc_50,rx_desc_75,rx_desc_90,rx_desc_99,rx_bytes_1,rx_bytes_10,rx_bytes_25,rx_bytes_50,rx_bytes_75,rx_bytes_90,rx_bytes_99,tx_desc_1,tx_desc_10,tx_desc_25,tx_desc_50,tx_desc_75,tx_desc_90,tx_desc_99,tx_bytes_1,tx_bytes_10,tx_bytes_25,tx_bytes_50,tx_bytes_75,tx_bytes_90,tx_bytes_99,joules_per_interrupt,time_per_interrupt,read_avg,read_std,read_min,read_5th,read_10th,read_50th,read_90th,read_95th,read_99th,sys,itr,dvfs,rapl,core,exp
data/qps_200000//linux.mcd.dmesg.0_10_300_0x1b00_135_200000,189211.74,252318.8,290553.75,334928.0,382929.25,431401.8000000001,592316.1099999999,421095.56,536729.4,611045.25,698749.0,792122.5,884720.2000000001,1082042.4699999995,515017.09,658561.0,748258.0,851730.0,964583.5,1070709.0,1300546.4699999993,429.0,593.0,699.0,836.0,994.0,1171.0,1742.619999999999,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,1.0,2.0,4.0,7.0,10.0,14.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,9.0,0.0401490599979297,0.0425448800015146,0.0440708800015272,0.0459631199992145,0.0483589399955235,0.0905696260000695,0.0951613599972915,0.0,2.0,3.0,4.0,6.0,7.0,11.0,0.0,244.0,386.0,615.0,916.0,1362.0,2965.0,0.0,3.0,8.0,12.0,15.0,21.0,29.0,0.0,186.0,373.0,709.0,1244.0,1992.0,4491.0,0.0137734596242414,0.0003072230725951,216.1,87.1,41.1,77.8,96.7,217.2,332.8,353.3,382.3,linux,300,6912,135,10,0
data/qps_200000//linux.mcd.dmesg.0_10_250_0x1d00_135_200000,146213.0,203817.0,239776.0,280932.0,326964.0,378717.0,581706.0,334239.0,445512.0,513988.0,595411.0,685023.0,776253.0,1002124.0,390108.0,520666.0,602388.0,703047.0,811246.0,919387.0,1150343.0,313.0,466.0,571.0,701.0,862.0,1049.0,1588.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,2.0,4.0,7.0,9.0,13.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,8.0,0.0423770199995487,0.0452916800022649,0.0469245000022056,0.0488320000004023,0.0506326800023089,0.0521891999997023,0.1005481400025019,0.0,1.0,2.0,4.0,5.0,6.0,10.0,0.0,135.0,277.0,490.0,754.0,1136.0,2594.890000000014,0.0,3.0,6.0,9.0,13.0,18.0,26.0,0.0,90.0,266.0,548.0,1024.0,1718.0,3980.6300000000047,0.0124766865905627,0.0002582531864539,189.7,73.2,41.1,73.9,89.2,191.7,287.7,301.2,331.6,linux,250,7424,135,10,0
data/qps_200000//linux.mcd.dmesg.0_11_250_0xd00_135_200000,151455.52,204826.8,237403.0,277148.0,323299.0,386975.0000000004,578814.1999999998,314479.72,415777.0,473175.0,541585.0,615691.0,687784.2000000001,843980.2799999998,704168.72,931897.6,1059573.0,1212838.0,1377906.0,1538786.4,1888691.12,350.0,503.0,605.0,733.0,879.0,1050.0,1476.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,2.0,4.0,6.0,8.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,7.0,0.0253163400047924,0.026125119999051,0.0264913599967258,0.0268576000016764,0.02725436000037,0.0276816400000825,0.0543561199968098,0.0,1.0,2.0,3.0,5.0,6.0,10.0,0.0,132.0,266.0,471.0,730.0,1108.0,2606.0,0.0,3.0,6.0,9.0,12.0,18.0,24.0,0.0,90.0,230.0,529.0,1004.0,1681.0,4015.4199999999983,0.0068521276629216,0.0002561975050283,208.2,71.6,54.8,94.3,110.5,208.9,303.0,322.5,354.3,linux,250,3328,135,11,0
data/qps_200000//linux.mcd.dmesg.0_15_20_0x1900_135_200000,202892.36,276434.60000000003,321287.0,373887.0,428551.0,484632.2000000001,626529.9199999989,446048.64,607770.6,706946.0,818106.0,932603.0,1043379.4,1241247.1199999978,517430.76,704972.6000000001,820033.0,948938.0,1081729.0,1210228.0,1439815.1999999974,443.24,636.0,757.0,904.0,1073.0,1257.0,1729.7599999999984,5.0,15.0,20.0,25.0,30.0,34.0,40.0,0.0,0.0,0.0,2.0,4.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0439640599960694,0.0449254400009522,0.0455053199984831,0.0462072800000896,0.0469855400006054,0.04779432000214,0.0936658800038276,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,130.0,201.0,810.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,105.0,306.0,1330.0,0.0018523796640285,4.023442224363137e-05,54.1,6.7,34.0,45.6,46.5,53.1,63.7,66.2,74.7,linux,20,6400,135,15,0
data/qps_200000//linux.mcd.dmesg.0_1_100_0xd00_135_200000,176136.0,234942.0,269136.0,309574.0,353856.0,407396.0,607860.0,367256.0,483380.0,548538.0,623252.0,698635.0,767387.0,894989.0,820816.0,1078916.0,1224786.0,1391188.0,1558924.0,1712363.0,1996563.0,405.0,566.0,672.0,799.0,948.0,1121.0,1637.0,0.0,0.0,1.0,3.0,6.0,9.0,14.0,1.0,4.0,7.0,9.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0262319399989792,0.0267660400022577,0.0270712400015327,0.0274374799992074,0.027834240001539,0.0282767799981229,0.0556074399974022,0.0,0.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,113.0,156.0,314.0,522.0,1547.0,0.0,0.0,0.0,3.0,6.0,9.0,13.0,0.0,0.0,0.0,153.0,385.0,801.0,2446.420000000013,0.0029022095367888,0.0001061762473388,117.1,31.0,49.8,67.1,74.9,117.1,157.6,167.5,185.0,linux,100,3328,135,1,0
data/qps_200000//linux.mcd.dmesg.0_5_20_0x1d00_135_200000,191334.76,273374.6,322264.0,377079.0,433234.0,490745.2000000001,634800.2400000035,431990.12,615348.4,722963.0,842221.0,962574.0,1079549.8,1296202.1600000006,432017.64,615362.6,722970.0,842189.0,962539.0,1079554.0,1296246.6400000004,438.0,650.0,778.0,929.0,1094.0,1270.0,1696.4800000000032,5.0,15.0,20.0,26.0,31.0,35.0,42.0,0.0,0.0,0.0,2.0,5.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0520823799997742,0.0532268799997837,0.0539441000000806,0.0547834000008151,0.0556837399999494,0.0567214200000307,0.1110812023994367,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,130.0,201.0,802.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,105.0,306.0,1336.0,0.002221982088226,4.072132608789551e-05,51.6,6.2,34.0,42.8,44.5,50.4,60.2,63.9,70.7,linux,20,7424,135,5,0
data/qps_200000//linux.mcd.dmesg.0_8_50_0x1100_135_200000,178870.30000000002,249413.0,289214.0,334564.0,381261.5,429739.0,582020.4000000001,382417.3,526164.0,606119.5,697959.0,789371.0,873012.0,1027888.1000000008,652360.8,897782.0,1034096.5,1190798.0,1346644.0,1489353.0,1753473.4000000015,369.0,533.0,639.0,764.0,906.0,1060.0,1551.9000000000017,1.0,4.0,6.0,10.0,14.0,18.0,24.0,0.0,3.0,6.0,9.0,11.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0308099399990169,0.0314661199990951,0.0318628800014266,0.0323359399990295,0.032870040002308,0.0334651800003484,0.0656637800020689,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,121.0,185.0,317.0,1082.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0.0,0.0,0.0,90.0,195.0,482.0,1770.0,0.0019997116631597,6.206814508797275e-05,77.8,16.8,41.1,54.5,56.5,76.9,101.6,105.7,116.1,linux,50,4352,135,8,0
data/qps_200000//linux.mcd.dmesg.0_2_250_0x1100_135_200000,147968.26,202820.0,235460.5,273775.0,316053.0,361458.6,529641.4400000005,316407.13,416967.0,475491.5,544320.0,618060.5,688214.1000000001,850666.0100000007,560574.35,734454.0,837375.0,957377.0,1085448.25,1210387.5000000002,1488325.8200000003,326.0,468.0,562.0,676.0,809.0,951.0,1340.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,2.0,4.0,7.0,9.0,12.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,7.0,0.0287193200056208,0.029787519997626,0.0303063600003952,0.0309320200030924,0.0315424200016423,0.0321375599960447,0.0627949000045191,0.0,1.0,2.0,3.0,5.0,6.0,10.0,0.0,134.0,272.0,482.0,744.0,1132.0,2551.0,0.0,3.0,6.0,9.0,12.0,18.0,24.0,0.0,96.0,270.0,542.0,1009.0,1689.0,3981.540000000008,0.0078818893828045,0.0002561434799123,198.3,71.8,45.3,83.5,99.4,200.1,294.0,309.3,333.5,linux,250,4352,135,2,0
data/qps_200000//linux.mcd.dmesg.0_15_300_0x1300_135_200000,192834.8,251414.4,288730.0,334014.0,387504.0,471387.40000000014,699633.0800000005,407698.72,518039.2,584547.0,664200.0,751501.0,840641.8,1029650.68,655198.16,830606.4,937309.0,1065431.0,1202427.0,1336755.0,1636007.1600000013,456.72,630.0,747.0,894.0,1075.0,1286.0,1846.2800000000009,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,1.0,2.0,4.0,7.0,9.0,13.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,9.0,0.0306683271989459,0.0320917799981543,0.0328700399986701,0.0337398600022424,0.0350980000002891,0.0669608799980778,0.0690514999987499,0.0,2.0,3.0,4.0,6.0,7.0,10.0,0.0,207.0,363.0,563.0,859.0,1290.0,2842.4300000000003,0.0,3.0,6.0,12.0,15.0,20.0,28.0,0.0,90.0,298.0,653.0,1192.0,1935.0,4440.860000000001,0.0102065381063051,0.0003074069678317,222.9,86.2,45.3,86.4,104.9,224.1,338.6,357.4,389.2,linux,300,4864,135,15,0
data/qps_200000//linux.mcd.dmesg.0_6_30_0xd00_135_200000,193656.32,257929.2,296185.0,341744.0,388761.0,440564.4,622600.0000000003,414773.48,547208.0,626237.0,713882.0,799611.0,873893.2,994374.4000000004,925311.12,1220702.8,1397017.0,1592564.0,1783761.0,1949472.8,2218310.920000001,375.12,538.0,646.0,778.0,926.0,1092.0,1567.880000000001,2.0,7.0,10.0,14.0,18.0,20.0,25.0,0.0,0.0,1.0,3.0,5.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0268728599985479,0.0274832599970977,0.0278189800010295,0.0281852200059802,0.0285972400015452,0.0290092599971103,0.0568587599991587,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,66.0,134.0,247.0,875.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,90.0,108.0,347.0,1444.5899999999674,0.0012980844319321,4.622503203484023e-05,76.9,15.5,41.1,57.5,60.4,74.8,96.6,105.4,126.9,linux,30,3328,135,6,0
data/qps_200000//linux.mcd.dmesg.0_7_2_0x1b00_135_200000,209210.8,290880.0,338113.25,395018.5,456875.0,518337.0,653528.05,469908.0,656230.5,761158.75,885126.5,1016269.25,1142567.5,1374390.2499999993,504721.8000000001,704830.5,817510.0,950663.5,1091567.25,1227106.0,1476133.3499999992,466.0,680.0,809.0,974.0,1154.0,1342.0,1759.8499999999983,5.0,13.0,19.0,24.0,30.0,34.0,41.0,0.0,0.0,0.0,2.0,5.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,0.0484504999985802,0.0495644799957517,0.0502511800004867,0.0510294400010025,0.0518382199952611,0.0527843399977427,0.1032644200011418,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,119.0,139.0,597.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0,177.0,1028.0,0.0012953254660514,2.5490303028686065e-05,48.6,5.2,34.0,41.7,42.4,47.6,56.3,59.2,65.9,linux,2,6912,135,7,0
data/qps_200000//linux.mcd.dmesg.0_11_250_0x1300_135_200000,153823.8,207759.2,242462.25,283641.5,331552.25,400166.3000000001,605416.5499999993,336980.99,437063.2,500255.75,575118.5,654373.75,730797.2999999999,908794.3099999994,541315.45,697107.8,797724.75,914616.5,1040462.0,1159460.6000000003,1429207.0,367.0,521.0,622.0,756.0,909.0,1098.0,1582.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,1.0,2.0,4.0,7.0,9.0,12.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,8.0,0.0310693600004015,0.0323359400008484,0.0330226400001265,0.0337093400012236,0.0343960400005016,0.0350216999995609,0.0684563599992361,0.0,1.0,2.0,3.0,5.0,6.0,9.0,0.0,131.0,263.0,462.0,716.0,1094.0,2520.0,0.0,0.0,6.0,9.0,12.0,18.0,25.0,0.0,0.0,213.0,521.0,991.0,1651.0,3961.6699999999983,0.0085873413819617,0.0002562930971759,195.3,72.4,45.3,80.3,96.0,196.7,291.6,304.2,333.0,linux,250,4864,135,11,0
data/qps_200000//linux.mcd.dmesg.0_2_10_0x1100_135_200000,199223.03000000003,273488.7,318733.0,369001.5,424788.0,485325.40000000014,656342.6699999999,425439.7,579361.2,671817.25,774002.0,877593.5,973946.6000000002,1142762.95,725796.9199999999,988340.3,1146051.0,1320370.0,1497059.75,1661473.8,1949453.37,383.0,552.0,664.0,797.0,942.0,1096.0,1448.5099999999984,4.0,12.0,17.0,22.0,26.0,30.0,35.0,0.0,0.0,0.0,1.0,4.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0316187200005515,0.0323664600000483,0.0327937399997608,0.0332820599996921,0.0337856400001328,0.0343502600007923,0.0672813400015002,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,127.0,179.0,747.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,99.0,275.0,1267.9000000000233,0.0012413894023531,3.7451671215480194e-05,61.7,8.9,45.3,51.2,52.8,59.4,73.6,79.2,93.2,linux,10,4352,135,2,0
data/qps_200000//linux.mcd.dmesg.0_14_200_0x1300_135_200000,159147.89,212595.8,246102.5,285359.5,329718.25,379771.4,568014.9199999999,344073.66,447035.00000000006,508580.0,580686.0,658878.5,738314.5,914203.27,551527.22,710036.0,809042.0,921649.0,1043304.0,1164419.6000000003,1428932.95,323.09000000000003,473.0,568.0,685.0,818.0,974.0,1449.5499999999993,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,1.0,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,8.0,0.0309778000009828,0.0321528200001921,0.0328395200049271,0.0336025200012954,0.0343044800029019,0.034991180000361,0.0683037600022362,0.0,1.0,2.0,3.0,4.0,5.0,8.0,0.0,119.0,234.0,381.0,613.0,941.0,2263.0399999999936,0.0,3.0,3.0,6.0,12.0,15.0,21.0,0.0,90.0,186.0,405.0,816.0,1405.0,3470.0,0.0068496055689918,0.0002051267505392,166.1,58.1,45.3,74.1,86.2,167.3,243.8,257.1,276.6,linux,200,4864,135,14,0
data/qps_200000//linux.mcd.dmesg.0_2_40_0x1500_135_200000,191807.18,264074.0,305847.5,353759.0,404689.0,463043.8,646588.0199999998,406447.32,562894.8,648907.5,744860.0,843497.0,933250.4,1100751.8799999994,561272.38,777246.4,896013.0,1028485.0,1164727.0,1288580.2,1519833.1599999992,399.0,580.0,692.0,825.0,981.5,1153.0,1687.8799999999974,1.0,8.0,12.0,16.0,20.0,24.0,30.0,0.0,2.0,4.0,7.0,10.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0366697799981921,0.0374785599997267,0.0379821399983484,0.0385467599990079,0.0391571599975577,0.0398438599950168,0.0779938599953311,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,116.0,143.0,268.0,968.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0.0,0.0,0.0,90.0,166.0,414.0,1618.0,0.0020803005472027,5.419892538462368e-05,66.7,13.2,37.4,49.5,51.0,64.9,85.5,89.3,97.0,linux,40,5376,135,2,0
data/qps_200000//linux.mcd.dmesg.0_2_50_0x1b00_135_200000,186548.7,256881.0,298504.25,344426.5,394077.5,443100.0,562523.2499999998,404640.0,553004.5,641360.5,737223.0,838734.0,939766.5,1121663.35,442045.55,602141.5,696485.75,799051.5,907997.25,1016348.5,1205155.9,412.0,598.0,712.0,852.0,1008.0,1186.0,1664.1499999999978,0.0,2.0,5.0,9.0,14.0,19.0,27.0,2.0,7.0,9.0,12.0,15.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0459776169998804,0.0472907399998803,0.0480079599983582,0.0487709600020025,0.0495644799993897,0.0504037799983052,0.098976360000961,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,121.0,187.0,321.0,1087.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0.0,0.0,0.0,90.0,197.0,497.0,1824.0,0.0029922323997965,6.165784063573069e-05,68.4,16.2,37.4,46.5,48.3,66.8,91.5,95.5,104.9,linux,50,6912,135,2,0
data/qps_200000//linux.mcd.dmesg.0_0_350_0xf00_135_200000,151303.5,205847.5,238037.5,278171.0,321960.25,376346.5,590549.3499999996,310673.3,403547.5,459821.75,527946.0,600497.75,678545.0,854483.1999999997,614159.1,796891.0,907555.0,1041317.5,1182685.25,1334246.5,1679642.2999999984,309.65,454.0,543.0,656.0,787.0,947.0,1409.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,5.0,7.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,7.0,0.0265829199997824,0.0274527399960788,0.0279410599978291,0.0284751600047457,0.0290702999991481,0.0299096000017016,0.058201640000334,1.0,2.0,3.0,5.0,6.0,8.0,12.0,66.0,261.0,438.0,677.0,1020.0,1492.0,3150.029999999999,0.0,6.0,9.0,12.0,18.0,23.0,33.0,0.0,189.0,433.0,821.0,1415.75,2225.0,4924.059999999998,0.010149493058891,0.000358431310384,260.2,100.5,45.3,100.6,122.0,263.1,392.8,414.9,444.0,linux,350,3840,135,0,0
data/qps_200000//linux.mcd.dmesg.0_5_20_0x1100_135_200000,192398.96,265965.6,308720.0,357670.0,408373.0,459910.4,610111.8800000001,418440.96,575724.8,667732.0,770134.0,872442.0,963740.2,1120548.64,713786.28,982137.2,1139091.0,1313787.0,1488251.0,1643986.7999999998,1911570.96,417.0,607.0,728.0,872.0,1028.0,1193.2000000000007,1607.5200000000004,5.0,12.0,17.0,21.0,25.0,28.0,33.0,0.0,0.0,0.0,1.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0316644999984419,0.032320680002158,0.0327021800003421,0.0331447200005641,0.0336330399986763,0.0342129199998453,0.0670756352000171,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,130.0,204.0,796.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,105.0,297.0,1311.0,0.0013279276904771,4.019547129522408e-05,62.7,9.4,41.1,51.1,52.6,60.6,75.7,79.9,94.0,linux,20,4352,135,5,0
data/qps_200000//linux.mcd.dmesg.0_8_30_0x1500_135_200000,202558.55,274290.8,316984.0,366531.0,422780.75,488356.00000000006,662495.87,433125.89,585430.2,676019.0,773320.5,879702.25,977138.6,1152977.23,598109.63,808459.1,933466.5,1067896.0,1214781.0,1349256.9,1592067.8099999998,402.59,580.0,693.0,828.0,981.0,1151.0,1565.0,3.0,11.0,16.0,21.0,25.0,29.0,35.0,0.0,0.0,1.0,4.0,6.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0369291999995766,0.037799019999511,0.0382873400012613,0.0388519600019208,0.0394318399994517,0.040057499998511,0.0785279600001013,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,112.0,135.0,248.0,890.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,90.0,110.0,350.0,1440.2999999999884,0.0018229822970709,4.711560507826253e-05,61.2,10.2,37.4,48.3,50.3,59.2,76.5,79.5,87.7,linux,30,5376,135,8,0
data/qps_200000//linux.mcd.dmesg.0_1_2_0x1700_135_200000,194793.14,274628.9,323317.5,380726.5,441526.0,502819.4,647873.7999999996,428515.87,601153.6,706372.5,828268.0,950590.5,1069673.4,1287227.5199999996,540325.39,758022.3,890619.0,1044362.5,1198541.0,1348772.6,1623115.7899999996,438.0,629.0,757.0,909.0,1081.0,1247.0,1626.0299999999988,3.0,10.0,15.0,21.0,26.0,30.0,37.0,0.0,0.0,0.0,2.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0405305599997518,0.0414461599975766,0.0419955200013646,0.0426517000014428,0.0433689199999207,0.0441929599983268,0.0864173800000571,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,119.0,139.0,600.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0,186.0,1076.0,0.0011056279767474,2.60153822863334e-05,50.3,6.3,37.4,42.2,43.3,49.0,58.9,62.8,72.6,linux,2,5888,135,1,0
data/qps_200000//linux.mcd.dmesg.0_13_2_0xd00_135_200000,186494.58,255723.7,295962.0,342011.0,390790.0,444093.7,614812.9299999999,409815.31,555353.1,638326.25,730670.0,821735.25,904157.9,1047415.48,914209.34,1238938.0,1423972.5,1629974.0,1833140.75,2017074.7,2336559.0,494.97,719.0,858.0,1023.0,1202.0,1380.2999999999993,1826.0299999999988,0.0,2.0,5.0,8.0,11.0,14.0,20.0,0.0,0.0,2.0,4.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0269033799995668,0.0274985199994262,0.027834240001539,0.028246260000742,0.0286735400004545,0.0291160800006764,0.0571486999997432,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,120.0,141.0,621.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,96.0,193.0,1078.0,0.0007711337709416,2.7412706357278367e-05,71.3,17.4,41.1,55.1,56.2,66.2,93.0,104.9,134.4,linux,2,3328,135,13,0
data/qps_200000//linux.mcd.dmesg.0_13_200_0x1700_135_200000,161079.40000000002,213844.2,248411.0,289683.0,337372.25,398252.3,607279.5499999988,355704.29000000004,460268.3000000001,525369.5,603037.0,688448.75,772346.7,962003.1299999988,483035.89,624399.0,714900.75,818061.0,932074.5,1044058.0,1284120.0,382.0,540.0,643.0,771.0,924.25,1093.0,1552.329999999998,0.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,1.0,2.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,8.0,0.0358915199976763,0.0375701200027833,0.0385925400041742,0.0397065200013457,0.0406831599975703,0.0415834999948856,0.0807559199989918,0.0,1.0,2.0,3.0,4.0,5.0,8.0,0.0,119.0,228.0,377.0,603.0,925.0,2273.0,0.0,0.0,3.0,6.0,12.0,15.0,21.0,0.0,0.0,180.0,393.0,803.0,1397.0,3489.0,0.0080836557148283,0.0002053269797557,162.0,58.4,41.1,69.7,81.5,163.0,240.3,250.6,275.4,linux,200,5888,135,13,0
