,sys,rnd,msg,itr,dvfs,rapl,joules,time,edp,llcmiss_total,cycles_total,ins_total,num_interrupts
12671,linux,0,524288,20,0x1000,135,7008122.0,14497814154.0,5.080122516227939e+16,87125075831138,1.207498449265983e+16,8956970495973506,242079
12672,ebbrt,9,8192,16,0x1700,135,401247.0,939825185.0,188551018002847.5,14729987,18554216454.0,8360927655,19796
12673,linux,1,65536,24,0x1100,135,1442600.0,2973404772.0,2144716862043600.0,15549069801889,1740845255252304.0,1272062411726770,41673
12674,linux,8,8192,24,0x1D00,135,785537.0,1186443264.0,465997541136384.0,15216100732084,1338898220156874.0,798927818355450,15017
12675,ebbrt,0,8192,20,0x1100,135,281303.0,695807884.0,97866422596426.0,8004698,8437744869.0,4031092593,11743
12676,ebbrt,2,8192,60,0x1200,135,709174.0,1777928404.0,630430298989148.0,17190079,18305074289.0,9165236079,10000
12677,ebbrt,9,8192,32,0x1800,135,381156.0,948542139.0,180771263766342.0,9845906,9937347238.0,4906017427,10007
12678,ebbrt,9,8192,32,0x1000,135,379134.0,948557801.0,179815256662167.0,9756964,9965723329.0,4907490036,10005
12679,ebbrt,8,8192,28,0x1100,135,332202.0,829567562.0,137792001615762.0,8678675,8801980047.0,4336805486,10010
12680,linux,0,65536,1,0x1700,135,2153969.0,3838293876.0,4133783010896922.0,94233626260,16142977981786.0,9780670688909,55279
12681,linux,1,65536,4,0xC00,135,1425220.0,3323749519.0,2368537144734590.0,13682601206903,1488397803243459.0,1084191729468182,77034
12682,ebbrt,4,65536,6,0x1A00,135,1209824.0,2121668764.0,1283422895368768.0,156188023,220277729504.0,105946498034,90438
12683,linux,8,524288,4,0x1C00,135,9642916.0,14044342663.0,6.771420828726266e+16,288655072522972,3.39878837347888e+16,25862896598213419,687906
12684,linux,7,8192,60,0x1100,135,1032812.0,2334102630.0,1205344602747780.0,26786494206485,2345760137339506.0,1397041380175241,13047
12685,linux,4,524288,24,0x1600,135,8126859.0,14151274033.0,5.750270436827618e+16,895558774928996,1.0672791725897574e+17,84171165084232427,197639
12686,ebbrt,2,64,20,0x1200,135,237081.0,590874884.0,70042604186802.0,4915112,6059656349.0,2724791221,9982
12687,linux,9,524288,16,0x1800,135,8582983.0,13977662970.0,5.998502182561975e+16,404760169083727,4.8694228423168264e+16,37777672942933738,292738
12688,linux,8,524288,60,0x1C00,135,9473986.0,15238235996.0,7.218341724540003e+16,373499323126398,4.4427520277295576e+16,33850159372456431,80195
12689,ebbrt,7,64,32,0xF00,135,378856.0,945612010.0,179125391830280.0,7022567,9511113812.0,4290834939,9987
12690,ebbrt,0,524288,60,0x1A00,135,7340060.0,14302556197.0,5.249081031967591e+16,4082861714,5664879583897.0,6564869582900,80288
12691,ebbrt,1,8192,6,0x1800,135,319669.0,629463292.0,100609950545174.0,11276144,15514323204.0,5924182772,25526
12692,ebbrt,5,64,20,0x1C00,135,238045.0,590835328.0,70322697826880.0,4393181,5994236287.0,2719270577,9988
12693,ebbrt,1,8192,28,0x1A00,135,333906.0,829405985.0,138471817413705.0,8586160,8781208863.0,4341181903,10007
12694,linux,5,8192,24,0x1700,135,609855.0,1084229352.0,330611345731980.0,9176758333154,801277636961520.0,481924110043789,15245
12695,linux,2,524288,4,0x1D00,135,9875781.0,14004613092.0,6.9153245943162424e+16,418477768014574,4.9864096285039336e+16,40155044768684321,712370
12696,linux,1,65536,60,0x1900,135,2553001.0,4819103884.0,6151588517477942.0,26936752536617,3073679234456851.0,2213722602238866,27005
12697,linux,3,65536,60,0x1D00,135,2710968.0,4700934637.0,6372041685499308.0,9542943818378,1309805801535565.0,917973475725271,26361
12698,linux,4,65536,6,0x1000,135,1366041.0,2839051541.0,1939130403059590.5,7467576363592,1009996665163020.0,698065684390072,77929
12699,linux,5,64,4,0x1B00,135,263449.0,405023403.0,53351505248473.5,1792766363172,114116935803346.0,53168126697779,14986
12700,linux,4,64,12,0x1700,135,277134.0,492752731.0,68279267676477.0,2569928743322,178861446245101.0,96280151021571,9985
12701,linux,6,8192,24,0x1D00,135,736067.0,1102352270.0,405702564161045.0,10875430463786,956659365379946.0,577046428508279,14923
12702,ebbrt,0,524288,80,0x1500,135,7009779.0,14999046396.0,5.257000022335324e+16,4030888221,4348398430943.0,4397283296171,63150
12703,linux,5,64,4,0x1C00,135,263963.0,393996953.0,52000308852369.5,1741253844432,110726713916111.0,51573494739123,14974
12704,ebbrt,1,64,24,0x1100,135,284113.0,710065106.0,100869363730489.0,5267910,7160526123.0,3254316000,9988
12705,linux,4,524288,6,0x1000,135,7332568.0,14918436310.0,5.469522434837204e+16,883646601235635,1.0451248880261122e+17,82218698528716814,440936
12706,ebbrt,8,64,20,0xC00,135,256579.0,607347939.0,77916363420340.5,65536662,24150085018.0,2765454544,9929
12707,ebbrt,5,524288,80,0x1600,135,7140291.0,15054428940.0,5.374650173521077e+16,4008680686,4321645779826.0,4351385624993,63382
12708,ebbrt,0,8192,36,0x1C00,135,426201.0,1065630897.0,227086476966148.5,10460780,10925757788.0,5451779644,10000
12709,linux,3,65536,32,0x1D00,135,2248445.0,3327512874.0,3740864841990465.0,6391989360492,875263532645427.0,617405340900337,34904
12710,linux,3,65536,20,0x1D00,135,1855541.0,2673516780.0,2480409999738990.0,4254004056578,619888630540083.0,434408144802929,44973
12711,ebbrt,1,64,60,0x1B00,135,707295.0,1774855169.0,627673093378927.5,12851509,17356130283.0,7823197123,9988
12712,ebbrt,9,8192,28,0x1700,135,333810.0,829709548.0,138482672108940.0,8606703,8774383794.0,4333805333,10008
12713,ebbrt,3,64,24,0x1700,135,284829.0,710135528.0,101133596152356.0,5433741,7099725050.0,3250121032,9997
12714,linux,2,524288,16,0x1600,135,8129220.0,14006769683.0,5.693205612121863e+16,468346566150445,5.6973081633591176e+16,45261249449845161,293681
12715,ebbrt,8,65536,80,0x1C00,135,1536085.0,3557827341.0,2732562605549992.5,139862533,162940025667.0,165716249036,14991
12716,ebbrt,4,524288,40,0xC00,135,5835728.0,14311733276.0,4.175969130364246e+16,4734548594,5790605678408.0,6231373473175,119482
12717,ebbrt,1,524288,12,0x1000,135,6497117.0,13840903341.0,4.496298419608395e+16,40852493434,14339797373903.0,3801968162606,300624
12718,ebbrt,1,524288,12,0x1A00,135,7343532.0,13710335634.0,5.034114422950965e+16,5435276808,7472224124507.0,4043682728537,356525
12719,ebbrt,5,8192,32,0xC00,135,380720.0,948594495.0,180574448068200.0,9881770,9987339588.0,4899978021,10006
12720,ebbrt,8,65536,80,0x1500,135,1618273.0,3557699886.0,2878664833808439.0,143048853,160989442292.0,166902418874,14984
12721,ebbrt,1,8192,8,0x1C00,135,336577.0,653553146.0,109985478610621.0,10039830,13650272880.0,4948410641,20980
12722,linux,8,524288,40,0xF00,135,6835584.0,14766643606.0,5.046931638343795e+16,362223459671674,4.312290539398366e+16,32863911602954687,123967
12723,linux,6,8192,24,0x1B00,135,680940.0,1085143225.0,369458713815750.0,10704933426415,942131359516451.0,568275046727963,15013
12724,ebbrt,6,64,60,0x1900,135,706190.0,1774876290.0,626699943617550.0,12860289,17328828125.0,7825907395,9987
12725,ebbrt,1,64,6,0x1C00,135,171905.0,326778400.0,28087420426000.0,2420703,3602300188.0,1490413672,9998
12726,ebbrt,2,524288,36,0x1D00,135,7770234.0,14011077612.0,5.443467581870061e+16,4513311216,5939684659294.0,5691468632572,129415
12727,ebbrt,5,524288,24,0x1200,135,6298466.0,13967149505.0,4.398580813707966e+16,4610561069,5957737024387.0,5345229822315,184916
12728,linux,2,65536,80,0x1C00,135,3276402.0,5852765055.0,9588005565866056.0,6610314832392,841588815125950.0,627172022625857,24639
12729,ebbrt,1,65536,40,0x1000,135,1035465.0,2396745663.0,1240873123969147.5,86569065,117583560061.0,130633892269,20192
12730,linux,8,8192,28,0xF00,135,598465.0,1338830352.0,400621553304840.0,17557372925869,1531990281165853.0,913215375516094,15910
12731,ebbrt,9,65536,8,0xF00,135,938352.0,2178618736.0,1022155624081536.0,146846931,178529870788.0,94179439069,72105
12732,linux,0,524288,28,0xC00,135,6778732.0,15690376688.0,5.318042927349981e+16,120875680468973,1.6099055051095808e+16,11941556329832109,179375
12733,linux,4,8192,8,0x1900,135,487397.0,805935520.0,196405277320720.0,4998319543518,451303590880157.0,271250278892674,25175
12734,linux,2,524288,32,0x1700,135,8226754.0,14258244556.0,5.864953521702562e+16,517933030837450,6.262238273287138e+16,49354751071232269,149919
12735,linux,9,65536,80,0x1900,135,2907363.0,5499818697.0,7994984693183006.0,45697436568942,6352570483201811.0,4392569396504487,23164
12736,linux,2,65536,32,0xC00,135,1533381.0,3646633357.0,2795839151795008.5,3717265501926,462416254825695.0,354583512223237,37860
12737,linux,8,65536,12,0x1200,135,1436406.0,2847018785.0,2044737432443355.0,21510043266241,2891376780604653.0,2032336770839690,73787
12738,ebbrt,6,524288,36,0x1100,135,6213186.0,14001862574.0,4.349808825935038e+16,4684942765,6049987829424.0,6149489827628,129907
12739,ebbrt,2,8192,20,0x1900,135,319262.0,791879849.0,126408572175719.0,10044897,10776619981.0,4929232133,13380
12740,linux,2,64,24,0xF00,135,317935.0,713444806.0,113414537197805.0,2127949644388,149368978999170.0,80844789759618,9982
12741,linux,8,64,20,0x1800,135,341157.0,593831607.0,101294904774649.5,4043506973911,265249297601434.0,125352912466806,9982
12742,ebbrt,2,8192,32,0x1200,135,379288.0,948541010.0,179885111300440.0,9692563,10001312709.0,4905588871,10006
12743,linux,0,64,36,0x1B00,135,601021.0,1049257764.0,315312975288522.0,340260538174,28811798162094.0,15043243333777,9841
12744,ebbrt,2,524288,32,0x1500,135,6664194.0,13965665827.0,4.653495320514922e+16,4831425367,6017968272962.0,5796408025005,142965
12745,ebbrt,5,65536,36,0x1A00,135,1296487.0,2671055922.0,1731494639573007.0,129242419,168464066184.0,167083884802,24985
12746,linux,8,65536,0,0x1900,135,1728467.0,2789871846.0,2411100710020041.0,19792852283364,2661194231908952.0,1849649640264569,130032
12747,ebbrt,1,8192,60,0x1500,135,706978.0,1777925959.0,628477269320951.0,17623176,18110808601.0,9102370616,10000
12748,linux,2,524288,20,0xF00,135,6941741.0,14692609207.0,5.0996143864604696e+16,507266544114965,6.165831844785534e+16,49029532955171443,243179
12749,linux,7,65536,80,0x1000,135,2554139.0,5805973834.0,7414632101199463.0,38131967074469,5112543765940257.0,3548093040971232,24434
12750,linux,4,64,36,0x1700,135,551306.0,1055536329.0,290961755697837.0,5843896641243,404732996661851.0,217828320199509,9879
12751,ebbrt,5,65536,24,0xF00,135,1065949.0,2522767556.0,1344570776775322.0,121439379,146223715655.0,123755213496,34428
12752,linux,4,8192,0,0x1A00,135,516810.0,816429366.0,210969430321230.0,4652489963388,426928594456567.0,252968055736521,39389
12753,ebbrt,4,65536,28,0xC00,135,907877.0,2238630968.0,1016200783667468.0,101852724,106751516152.0,99809753604,26897
12754,ebbrt,9,64,6,0x1A00,135,215820.0,386616067.0,41719739789970.0,23593201,10088929699.0,1600767972,9004
12755,linux,1,524288,28,0x1C00,135,9624042.0,14138756044.0,6.803599099760493e+16,301644388928679,3.788112849089177e+16,30345491380833008,169892
12756,linux,6,65536,16,0x1200,135,1464999.0,2918861014.0,2138064233324493.0,13725234550697,1980248619202903.0,1359081401129634,60235
12757,linux,9,64,16,0x1100,135,260124.0,545180991.0,70907330051442.0,6633351101596,443782442939803.0,235978435133531,9982
12758,linux,1,524288,12,0x1600,135,8153274.0,13996037773.0,5.70567654388094e+16,255112205800969,3.2169039819674264e+16,25681696199701024,383436
12759,ebbrt,0,524288,6,0x1700,135,7423000.0,13746669615.0,5.10207642760725e+16,7990760025,11058078018744.0,5272613760172,572268
12760,ebbrt,8,65536,8,0x1A00,135,1176400.0,2172333673.0,1277766666458600.0,149103362,192219311870.0,93901064455,74386
12761,linux,8,8192,20,0x1B00,135,739197.0,1161426094.0,429261342203259.0,14685773284230,1303275724305260.0,777517239095065,19606
12762,linux,0,64,16,0x1500,135,263003.0,497816171.0,65463573210756.5,257459002560,16220854470404.0,8510965022851,9997
12763,linux,7,524288,8,0x1C00,135,9969297.0,13840988419.0,6.899246216128572e+16,203721401386742,2.4323253272704104e+16,18346129990423012,485950
12764,linux,7,8192,32,0x1B00,135,813616.0,1327068242.0,539861977391536.0,15247389508398,1332668059494277.0,795160229856478,13880
12765,linux,1,524288,60,0x1800,135,8574330.0,15145667749.0,6.493197667514158e+16,372319905607625,4.550115393599996e+16,36475646917383714,80711
12766,linux,3,64,28,0x1700,135,456016.0,830330451.0,189321985471608.0,3527972780797,246595070607677.0,133132228968933,9979
12767,ebbrt,1,524288,32,0x1000,135,6078754.0,13973858762.0,4.247182492247127e+16,4918309873,6016567371510.0,5923509921790,143553
12768,ebbrt,3,64,28,0x1A00,135,332734.0,826579045.0,137515475979515.0,6476841,8332153121.0,3792865734,9985
12769,ebbrt,6,8192,20,0x1500,135,283126.0,704663866.0,99754330862558.0,8079002,8548607402.0,4090491030,11913
12770,ebbrt,1,65536,32,0x1500,135,1130761.0,2378636703.0,1344834808460491.5,109810569,137334265940.0,141686221484,24978
12771,ebbrt,4,65536,24,0x1000,135,1080213.0,2522001028.0,1362149148229482.0,122395962,148142940874.0,124699317465,34499
12772,linux,0,64,20,0x1800,135,337556.0,593805432.0,100221293202096.0,188451144915,13462202039385.0,6705892834847,9991
12773,linux,0,524288,1,0x1000,135,7042112.0,14960133873.0,5.267546913432989e+16,7464030490163,770654150073923.0,501290183690647,89430
12774,ebbrt,1,524288,80,0xF00,135,6346306.0,14961908161.0,4.747642376680163e+16,3996766182,4139860511608.0,4157458434215,62991
12775,ebbrt,1,524288,6,0x1A00,135,7990868.0,13706276462.0,5.476252298967451e+16,7899069302,11287500015830.0,5248993993897,572405
12776,ebbrt,1,65536,60,0x1700,135,1690902.0,3498378257.0,2957707395758907.0,120267660,288695164123.0,429090722642,19658
12777,ebbrt,7,65536,28,0x1000,135,1039309.0,2418159818.0,1256607631142881.0,109493064,125339622978.0,108516446808,28897
12778,linux,6,524288,20,0x1900,135,8739014.0,14034525608.0,6.1323957885835256e+16,130329797826529,1.6280106381276468e+16,12388523238488558,234463
12779,ebbrt,7,524288,20,0x1800,135,6845536.0,14013039888.0,4.796338451136998e+16,4814863100,6111296320739.0,4433300492883,226041
12780,linux,9,65536,16,0x1600,135,1503647.0,2665740586.0,2004166417458571.0,22504087618229,3096739353814350.0,2151621658169592,55669
12781,linux,5,64,24,0x1D00,135,467625.0,712983808.0,166704526608000.0,3405495531081,214544463615161.0,99834372503284,9986
12782,linux,8,65536,24,0x1700,135,1692392.0,2940305636.0,2488074867960656.0,22587897564548,3050439756447744.0,2140186280961748,41235
12783,linux,0,65536,80,0x1900,135,3091822.0,5836683222.0,9022992796405242.0,16058921129449,1786797408078873.0,1317438377186124,24584
12784,ebbrt,2,64,6,0x1800,135,283665.0,493720302.0,70025584733415.0,51821096,19614100300.0,2213050118,7317
12785,ebbrt,8,524288,80,0x1900,135,7330500.0,14902437344.0,5.4621158475096e+16,3931068329,4378694581980.0,4489360959002,62748
12786,ebbrt,5,8192,28,0x1100,135,332195.0,829489184.0,137776079739440.0,8598793,8816579575.0,4338518684,10012
12787,linux,4,8192,6,0x1C00,135,534105.0,802660907.0,214352601866617.5,4883642265536,441073861639434.0,264741194227924,25943
12788,linux,2,524288,40,0x1B00,135,9045329.0,14283424398.0,6.459913646326847e+16,535587426358202,6.432177564391368e+16,50600147010216188,120005
12789,linux,9,65536,12,0xC00,135,1331386.0,3112569786.0,2072015918551698.0,26165849842707,3596585309596806.0,2500025844902611,61385
12790,ebbrt,8,64,40,0xC00,135,471614.0,1181937784.0,278709203031688.0,8802958,11746327960.0,5311671858,9990
12791,linux,1,8192,4,0x1500,135,522877.0,965953336.0,252537391233836.0,1815752867957,151873823127719.0,89153218409824,38611
12792,ebbrt,0,65536,40,0xF00,135,1015470.0,2393655928.0,1215342892603080.0,87118344,116182065988.0,127946902195,20179
12793,ebbrt,6,524288,40,0x1A00,135,7138574.0,14211458556.0,5.072477427496957e+16,4391644170,5389772149525.0,4961897414095,119080
12794,linux,5,64,1,0x1C00,135,311723.0,477121375.0,74364853189562.5,2108104378794,132592113308821.0,61573547077229,9987
12795,ebbrt,8,8192,28,0x1C00,135,334562.0,829402601.0,138743296497881.0,8660375,8787632141.0,4343503809,10011
12796,ebbrt,5,8192,8,0x1B00,135,346288.0,671205022.0,116215122329168.0,10346116,14700865707.0,5383770088,21695
12797,linux,7,8192,1,0x1900,135,1858067.0,3724480551.0,3460167201977458.5,39972272058608,3430419817538118.0,2047651210935870,10022
12798,ebbrt,1,524288,32,0x1800,135,7042022.0,13940021310.0,4.908296837274441e+16,4808179040,6150479647324.0,5929793048785,142700
12799,ebbrt,9,64,36,0xF00,135,425742.0,1065396267.0,226791968752557.0,7879355,10523731932.0,4762760996,9988
12800,linux,2,524288,0,0x1700,135,11132279.0,15834211795.0,8.813543172351541e+16,272001344662069,1.0971580321925408e+17,88345010481549475,917982
12801,linux,2,65536,1,0x1600,135,3495182.0,7265339475.0,1.2696841878454724e+16,96259085478,16659515598862.0,10056993166203,19534
12802,linux,0,8192,20,0x1000,135,550503.0,1188763292.0,327208879267938.0,545143897334,68213171698785.0,44040708920412,19979
12803,ebbrt,9,8192,36,0x1A00,135,427332.0,1065524119.0,227666276410254.0,10598767,10996727754.0,5430867327,10001
12804,ebbrt,0,8192,60,0x1500,135,707038.0,1777961897.0,628543311865543.0,17547231,18048665043.0,9115644945,10000
12805,linux,2,524288,20,0x1800,135,8478386.0,14045365761.0,5.954101621647087e+16,479405780335332,5.831184767259992e+16,46341838016898583,234586
12806,ebbrt,1,524288,60,0xC00,135,6041303.0,14858606440.0,4.488267183089566e+16,4520525527,5144202276916.0,5923227918687,83404
12807,ebbrt,2,65536,6,0x1200,135,973435.0,2079551827.0,1012154266357872.5,153107288,200600617889.0,103619788345,88021
12808,linux,1,65536,16,0xC00,135,1337913.0,3137937451.0,2099143654439881.5,14991512717883,1703012009703445.0,1240119286953081,59055
12809,ebbrt,5,65536,60,0xF00,135,1119250.0,2668549704.0,1493387128101000.0,103690163,111995425631.0,112838788007,15001
12810,linux,2,8192,20,0x1200,135,578319.0,1185766668.0,342875696835546.0,3562322528408,360867775213917.0,217156523489577,19991
12811,linux,4,8192,4,0x1200,135,490153.0,983432105.0,241016098281032.5,5972899525359,537642925645500.0,322692695086268,37257
12812,ebbrt,8,8192,40,0xF00,135,472514.0,1184826523.0,279923559844411.0,11966098,12371814934.0,6070287903,10004
12813,ebbrt,5,64,16,0xC00,135,208220.0,492686646.0,51293606715060.0,40460585,16122159785.0,2252331799,9994
12814,ebbrt,2,8192,6,0x1800,135,321004.0,629643182.0,101058989997364.0,10974980,15530589783.0,5931472214,25590
12815,ebbrt,1,64,6,0x1100,135,161559.0,329993520.0,26656711548840.0,25133281,10374909508.0,1509230402,9983
12816,linux,0,64,36,0xF00,135,453514.0,1032565710.0,234141502702470.0,996481494954,62093589845786.0,32934082930261,9652
12817,linux,8,64,20,0xF00,135,268599.0,594525188.0,79844435485806.0,6556281162568,437244766364675.0,232798410800117,9994
12818,linux,9,524288,24,0x1600,135,8081053.0,14141308328.0,5.713833104395469e+16,420635951694300,5.062899016753432e+16,39286116884098192,197712
12819,linux,4,65536,36,0x1900,135,2038344.0,3481398360.0,3548143729357920.0,11085370404665,1489746300268726.0,1040763990984658,32241
