sys i itr dvfs rapl lat50 lat75 lat90 lat99 requests time joule ins cyc refcyc llcm c3 c6 c7 num_interrupts
linux 1 8 0x1700 135 92.0 95.0 99.0 107.0 317029 30.1 795.14 32026395026 69226157091 87282728888 42878406 0 0 76415 278610523521525 278697813619880 634180
linux 2 8 0x1700 135 92.0 94.0 99.0 107.0 318135 30.1 794.88 32036707007 69224748959 87280912531 43975909 0 0 40890 278736490492927 278823778517233 636335
linux 3 8 0x1700 135 92.0 95.0 100.0 107.0 315712 30.1 819.78 35057570414 71096774145 89643697942 42830670 101234882 0 347002052 278862903973446 278950192974827 631510
linux 4 8 0x1700 135 92.0 94.0 99.0 106.0 318631 30.1 799.92 32146459421 69258397472 87324498603 43857883 34910664 0 513300348 278989917972314 279077210052888 637351
linux 0 8 0x1500 135 101.0 103.0 109.0 117.0 291000 30.1 754.18 29037642048 63211762476 87289591564 41741010 931219 0 1386895768 279748864122535 279836154963465 582083
linux 1 8 0x1500 135 101.0 104.0 109.0 117.0 289377 30.1 742.45 29097924716 63204158237 87278204627 41657785 0 0 266017 279877395502895 279964681260092 578792
linux 2 8 0x1500 135 101.0 104.0 109.0 117.0 289563 30.1 742.66 29117477031 63208126167 87283188480 41864512 0 0 41760 280003561918524 280090851960229 579217
linux 3 8 0x1500 135 102.0 105.0 110.0 118.0 287494 30.1 751.42 28697442972 63210088607 87287863135 41356074 1240098 0 1411735022 280129506164697 280216796791230 575076
linux 4 8 0x1500 135 101.0 104.0 109.0 117.0 290257 30.1 742.69 29126337137 63206187163 87281288284 41371905 0 0 129253 280256348867868 280343637445391 580529
linux 0 8 0x1300 135 110.0 114.0 120.0 129.0 264934 30.1 699.03 26530354319 57215866261 87323353132 36576420 25146683 0 358744123 281011360089841 281098649841526 530045
linux 1 8 0x1300 135 110.0 113.0 119.0 128.0 266025 30.1 694.78 26456321015 57187292595 87280627461 37003469 114927 0 158717 281136155549501 281223446297277 532248
linux 2 8 0x1300 135 110.0 114.0 120.0 129.0 264454 30.1 702.06 26349708861 57192952025 87290142651 36572486 1570727 0 1207523025 281264100225092 281351391741469 528968
linux 3 8 0x1300 135 110.0 114.0 120.0 129.0 264431 30.1 705.3 26393004004 57187608236 87281189829 36599903 512488 0 436191117 281388938101389 281476222947566 529148
linux 4 8 0x1300 135 110.0 114.0 119.0 128.0 265127 30.1 707.14 26500778574 57189221836 87284279692 36682617 0 0 1965299608 281512789632379 281600079460101 530473
linux 0 8 0x1100 135 126.0 131.0 137.0 147.0 231062 30.0 653.25 23313689197 51001273305 86992155413 33523796 2832575 0 273029084 282259937727086 282346934413828 462238
linux 1 8 0x1100 135 126.0 131.0 136.0 146.0 232753 30.1 653.25 23523801107 51169130387 87280319104 33767424 0 0 0 282383768931142 282471057527604 465645
linux 2 8 0x1100 135 125.0 129.0 136.0 146.0 233302 30.1 653.43 23606631202 51169264019 87280036818 33793422 0 0 133081 282507563915716 282594853167824 466665
linux 3 8 0x1100 135 126.0 131.0 137.0 146.0 232578 30.1 657.41 23584162928 51198153719 87329909278 33561435 22658396 0 399500404 282631590810834 282718880779618 465293
linux 4 8 0x1100 135 126.0 131.0 136.0 146.0 232163 30.0 654.32 23381177175 51005859262 86999696776 33904267 5019987 0 412754854 282755913409102 282842914417978 464410
linux 0 8 0xf00 135 142.0 148.0 155.0 166.0 205813 30.1 620.3 20800271560 45152657564 87286285245 29959307 2017298 0 999726657 283497445839155 283584735028394 411673
linux 1 8 0xf00 135 142.0 148.0 155.0 165.0 205788 30.1 614.99 20857338843 45153652356 87285897167 29931589 1679564 0 87198621 283619851944315 283707141497207 411630
linux 2 8 0xf00 135 142.0 147.0 155.0 165.0 206146 30.1 614.93 20906319088 45151146434 87281488529 29631891 0 0 67599 283742199883140 283829490062898 412358
linux 3 8 0xf00 135 142.0 149.0 155.0 166.0 204899 30.0 612.86 20518280337 45001316739 86992986234 29770994 0 0 0 283864704162851 283951705397020 409890
linux 4 8 0xf00 135 142.0 148.0 155.0 166.0 205337 30.1 614.77 20797036447 45152586589 87283923717 29405899 76183 0 52026 283987560166336 284074852099215 410766
linux 0 8 0xd00 135 166.0 173.0 181.0 193.0 176866 30.1 578.87 17913912088 39131804755 87280138144 24769720 0 0 18763 284730040040706 284817330048932 353795
linux 1 8 0xd00 135 165.0 172.0 180.0 193.0 177350 30.1 583.29 18049566055 39139906046 87297466543 25060787 36219811 0 485587774 284852391445014 284939681958348 354825
linux 2 8 0xd00 135 166.0 172.0 180.0 193.0 177053 30.1 579.11 17997626351 39131838729 87281334597 25658845 0 0 230608 284974121926876 285061409353882 354196
linux 3 8 0xd00 135 164.0 173.0 179.0 193.0 178214 30.1 586.55 18086030704 39135810916 87289980686 25970489 0 0 1192692222 285094891786938 285182184740691 356475
linux 4 8 0xd00 135 164.0 171.0 178.0 191.0 179185 30.1 578.96 18203788724 39128557605 87274035123 25866109 0 0 37903 285216074388045 285303357413529 358385
linux 0 12 0x1d00 135 82.0 83.0 85.0 91.0 361232 30.1 969.46 37771798778 87055106945 87054728887 48504002 0 0 0 285961880215458 286049170572462 722591
linux 1 12 0x1d00 135 82.0 83.0 85.0 91.0 360751 30.1 971.56 37736137862 87131384539 87131397782 48328320 137895 0 257317 286088276567746 286175566783852 721568
linux 2 12 0x1d00 135 82.0 83.0 85.0 91.0 360591 30.1 974.4 37720944788 87088646629 87090435514 48448884 5646271 0 435980113 286215931408266 286303217558094 721257
linux 3 12 0x1d00 135 81.0 82.0 85.0 91.0 361943 30.1 971.81 37758023310 87128797874 87128499145 48686349 0 0 46835 286342434891484 286429724594682 723950
linux 4 12 0x1d00 135 82.0 83.0 85.0 91.0 360706 30.1 998.05 37764219009 86967605353 86968616838 48125225 7167959 0 2333628753 286469225621168 286556516165530 721575
linux 0 12 0x1b00 135 85.0 87.0 90.0 96.0 346314 30.1 911.22 35685934010 81251537321 87269489605 44680554 130964 0 169505 287228041415580 287315330367054 692677
linux 1 12 0x1b00 135 84.0 86.0 89.0 95.0 348560 30.1 910.08 35956962217 81256782120 87274678082 45084746 21460 0 41992 287353950527590 287441240754076 697209
