sys i itr dvfs rapl lat50 lat75 lat90 lat99 requests time joule ins cyc refcyc llcm c3 c6 c7 START_RDTSC END_RDTSC
ebbrt 0 80 0x1900 135 163.0 164.0 166.0 171.0 184520 30.1 716.88 17454468117 26498016422 1382344990 13484157 203377 0 1254395 104253312916508 104340602075684
ebbrt 1 80 0x1900 135 163.0 164.0 166.0 171.0 184545 30.1 717.39 17709606287 26667368727 1389105896 13692389 200390 0 1164669 104381818039524 104469107421060
ebbrt 2 80 0x1900 135 163.0 164.0 166.0 171.0 184757 30.1 717.96 17813993911 26749049386 1392403542 13554301 185397 0 1211939 104510247058208 104597537289962
ebbrt 3 80 0x1900 135 163.0 164.0 166.0 171.0 183948 30.0 715.3 17594021081 26590507774 1384915723 13562340 201463 0 1125664 104638681890063 104725685251132
ebbrt 4 80 0x1900 135 163.0 164.0 166.0 171.0 184677 30.1 718.1 17807927704 26668287511 1389199233 13585915 362413 0 1517222 104766746550252 104854034692794
ebbrt 5 80 0x1900 135 163.0 164.0 165.0 171.0 184404 30.1 717.35 17414856727 26587416280 1385716817 13588271 163502 0 1322023 104895206445708 104982497064499
ebbrt 6 80 0x1900 135 162.0 164.0 166.0 171.0 184592 30.1 717.89 17730740580 26694437942 1390154544 13618618 196939 0 1177864 105023543324672 105110834046772
ebbrt 7 80 0x1900 135 162.0 164.0 166.0 171.0 184688 30.1 717.72 17760829181 26726237869 1391542519 13492548 211439 0 1227483 105152152353800 105239440313792
ebbrt 8 80 0x1900 135 162.0 164.0 166.0 171.0 184583 30.1 717.71 17617463668 26684317589 1389696611 13575200 213063 0 1239982 105280665160787 105367954632576
ebbrt 9 80 0x1900 135 162.0 164.0 166.0 171.0 184855 30.1 718.84 17773473382 26879502630 1397704036 13713143 212309 0 1187753 105409216815404 105496506395374
ebbrt 0 80 0x1700 135 162.0 164.0 165.0 171.0 185874 30.1 691.22 17783108688 26605423983 1443006834 13714433 177596 0 1162059 105537717900375 105625009088384
ebbrt 1 80 0x1700 135 162.0 164.0 165.0 171.0 185239 30.1 690.98 17761567688 26547647636 1440365819 13812705 189225 0 1019611 105666147589843 105753435976133
ebbrt 2 80 0x1700 135 162.0 164.0 166.0 171.0 186067 30.1 692.59 17938686893 26968191070 1458658478 13807580 173797 0 840188 105794559270237 105881848243123
ebbrt 3 80 0x1700 135 162.0 164.0 166.0 171.0 185970 30.1 692.45 17706404611 26904387694 1455790679 13772502 172840 0 1102754 105923002520776 106010295051127
ebbrt 4 80 0x1700 135 162.0 164.0 166.0 171.0 185993 30.1 691.07 17930014220 26603766209 1443109870 13666234 343824 0 997542 106051421280913 106138710980305
ebbrt 5 80 0x1700 135 162.0 164.0 166.0 171.0 186006 30.1 691.06 17594757982 26646284781 1444804997 13672571 190008 0 1046755 106179878413680 106267167245006
ebbrt 6 80 0x1700 135 162.0 164.0 165.0 171.0 185869 30.1 691.73 17876502437 26662773648 1445468060 13702274 172608 0 1068824 106309157532118 106396446982656
ebbrt 7 80 0x1700 135 162.0 164.0 166.0 171.0 185772 30.1 691.24 17861867875 26611148254 1443244185 13733831 26999 0 1075175 106437778028770 106525068174319
ebbrt 8 80 0x1700 135 162.0 164.0 166.0 171.0 185969 30.1 691.43 17768603929 26619411106 1443609726 13804067 185716 0 1176095 106566282201215 106653570958969
ebbrt 9 80 0x1700 135 162.0 164.0 166.0 171.0 185949 30.1 690.99 17875392369 26551143493 1440823373 13743598 175798 0 1085934 106694717811508 106782006409594
ebbrt 0 80 0x1500 135 162.0 164.0 166.0 171.0 186671 30.1 662.66 17720110040 26554636202 1508862284 13659137 132762 0 972747 106823259426986 106910549796394
ebbrt 1 80 0x1500 135 162.0 164.0 165.0 171.0 186493 30.1 662.66 17890166456 26613302341 1511536337 13740006 298903 0 1079815 106951767650221 107039057939645
ebbrt 2 80 0x1500 135 162.0 164.0 166.0 171.0 188378 30.1 663.56 18159553110 26935768464 1526846350 13812217 171535 0 1226294 107080312682693 107167600641340
ebbrt 3 80 0x1500 135 162.0 164.0 166.0 171.0 186838 30.1 663.07 17893149991 26752693559 1518105814 13746042 151525 0 870029 107208807956840 107296100023893
ebbrt 4 80 0x1500 135 162.0 164.0 166.0 171.0 186998 30.1 662.91 18025914126 26638288847 1512888874 13630662 342809 0 1053338 107337253292031 107424541776718
ebbrt 5 80 0x1500 135 162.0 164.0 166.0 171.0 186349 30.0 660.31 17634424638 26430577647 1502201721 13693697 163908 0 883079 107465672073367 107552673446662
ebbrt 6 80 0x1500 135 162.0 164.0 166.0 171.0 187867 30.1 663.46 18100334189 26958300068 1527763998 13931053 123830 0 989973 107593733508739 107681022078597
ebbrt 7 80 0x1500 135 162.0 164.0 165.0 171.0 188922 30.1 663.6 18160369817 26961907881 1528243742 13856242 160892 0 877946 107722188824395 107809477669275
ebbrt 8 80 0x1500 135 162.0 164.0 166.0 171.0 186426 30.1 662.49 17901436800 26637626602 1512705865 13711172 145000 0 962191 107850597074685 107937887780071
ebbrt 9 80 0x1500 135 162.0 164.0 166.0 171.0 187504 30.1 662.29 18025330518 26603565702 1511370469 13857586 362384 0 973153 107979035480030 108066326166024
ebbrt 0 80 0x1300 135 161.0 163.0 166.0 174.0 224166 30.1 645.91 21216478142 31140913418 1812009077 16253156 143840 0 946096 108107464121378 108194753309286
ebbrt 1 80 0x1300 135 162.0 164.0 166.0 174.0 212501 30.1 642.57 20241169846 29702261946 1742700210 15377897 111418 0 1144514 108236016317489 108323305260459
ebbrt 2 80 0x1300 135 161.0 164.0 167.0 175.0 217474 30.1 644.03 20962341950 30481862843 1778290371 15859589 302963 0 1067229 108364514633013 108451806958651
ebbrt 3 80 0x1300 135 160.0 163.0 166.0 174.0 228031 30.1 647.24 21887171343 31689377908 1837539952 16582127 282750 0 1199179 108492948202115 108580237303133
ebbrt 4 80 0x1300 135 161.0 164.0 167.0 175.0 219712 30.1 645.0 20903556818 30824169157 1794592968 15893397 117595 0 948793 108621386880771 108708676087701
ebbrt 5 80 0x1300 135 162.0 164.0 166.0 175.0 208767 30.1 641.49 20043581506 29317656042 1724193812 15253652 152598 0 1065025 108750553027289 108837842900745
ebbrt 6 80 0x1300 135 160.0 164.0 171.0 176.0 233205 30.1 649.19 22433375471 32787858834 1884794774 16926443 336661 0 1177893 108879135810927 108966426096625
ebbrt 7 80 0x1300 135 162.0 164.0 167.0 175.0 203611 30.1 639.79 19266159443 28756458503 1697135525 14834248 340460 0 926260 109007741495351 109095030456160
ebbrt 8 80 0x1300 135 162.0 164.0 167.0 175.0 211020 30.1 642.01 20227082798 29576039423 1735899974 15409668 149814 0 1011288 109136249684303 109223538886357
ebbrt 9 80 0x1300 135 161.0 163.0 166.0 175.0 222782 30.1 644.93 21392814798 31011435270 1804352457 16159213 310793 0 1156259 109264643950379 109351933585311
ebbrt 0 80 0x1100 135 79.0 160.0 167.0 176.0 288530 30.1 633.73 27170857745 38936513313 2362558025 20762340 26561158 0 62103152 109393075535384 109480366726264
ebbrt 1 80 0x1100 135 79.0 132.0 166.0 176.0 295527 30.1 635.5 27783743223 39755339346 2406825761 21275200 30052439 0 65415503 109521139943340 109608430978354
ebbrt 2 80 0x1100 135 79.0 159.0 167.0 176.0 290082 30.1 634.26 27393600345 39056506629 2369531680 20766702 22172385 0 58186412 109649208501048 109736499046161
ebbrt 3 80 0x1100 135 80.0 162.0 167.0 176.0 272315 30.1 630.41 25897402314 36985428613 2258482662 19650683 18014539 0 54428389 109777270442618 109864560187858
ebbrt 4 80 0x1100 135 78.0 86.0 165.0 176.0 303676 30.0 636.34 28943453770 41142401055 2481134485 21964139 38984149 0 69030382 109905331353826 109992334986698
ebbrt 5 80 0x1100 135 79.0 136.0 166.0 176.0 294137 30.1 636.0 27823446862 39716129430 2405152887 21152257 26971566 0 61603540 110033015059374 110120303743606
ebbrt 6 80 0x1100 135 78.0 83.0 164.0 176.0 317728 30.1 641.88 30281897442 42815452772 2571919706 22806695 35311821 0 66783549 110161081963614 110248371093048
ebbrt 7 80 0x1100 135 79.0 159.0 167.0 176.0 290060 30.1 634.62 27468455163 39004419015 2366717614 20812613 22370716 0 58992351 110289151347708 110376444495915
ebbrt 8 80 0x1100 135 78.0 82.0 163.0 176.0 320625 30.1 642.92 30412007272 43241131328 2594934713 23078390 45426093 0 76671505 110417205615971 110504494589694
ebbrt 9 80 0x1100 135 79.0 161.0 167.0 176.0 281986 30.1 633.43 26741633806 38441828654 2336684259 20277922 23076141 0 56802532 110545255643394 110632544596586
ebbrt 0 80 0xf00 135 86.0 88.0 90.0 144.0 339986 30.1 617.47 32196743490 44747828937 2983337317 24024262 0 0 753790881 110673325413855 110760621588848
ebbrt 1 80 0xf00 135 85.0 87.0 89.0 97.0 345010 30.1 618.06 32516396137 45112137044 3007683656 24338493 0 0 32177095 110800077967985 110887368615277
ebbrt 2 80 0xf00 135 85.0 88.0 90.0 97.0 343437 30.1 618.23 32393048613 45121902970 3008268990 23966911 0 0 23238889 110926839743717 111014128177659
ebbrt 3 80 0xf00 135 85.0 87.0 89.0 98.0 344123 30.1 618.81 32298462337 45106103936 3007308912 24103066 0 0 37096945 111053604266393 111140896580787
ebbrt 4 80 0xf00 135 85.0 88.0 90.0 97.0 343067 30.1 618.94 32520713731 45115543835 3007876582 24122777 0 0 27782087 111180368204309 111267656183408
ebbrt 5 80 0xf00 135 85.0 88.0 90.0 98.0 342694 30.1 618.29 32370976162 45108757108 3007452149 24217267 0 0 30476332 111307116039945 111394406831167
ebbrt 6 80 0xf00 135 86.0 88.0 90.0 98.0 342514 30.1 618.45 32699121776 45116407894 3007907785 24204315 0 0 23282592 111433999571653 111521288252435
ebbrt 7 80 0xf00 135 86.0 89.0 90.0 98.0 340550 30.1 618.93 32330744868 45123506161 3008370814 24117312 0 0 22188770 111560978798564 111648268132499
ebbrt 8 80 0xf00 135 85.0 88.0 89.0 97.0 343985 30.1 618.83 32780265344 45120150962 3008166886 24154097 0 0 25042428 111687778343211 111775071351388
ebbrt 9 80 0xf00 135 86.0 88.0 90.0 98.0 341519 30.1 618.74 32432599228 45122244161 3008299577 24157841 0 0 22130567 111814556642864 111901845508871
ebbrt 0 80 0xd00 135 99.0 102.0 103.0 111.0 297871 30.1 581.6 28282041360 39127221361 3009789719 20979298 0 0 1087732 111941414823928 112028703446172
ebbrt 1 80 0xd00 135 99.0 102.0 103.0 111.0 297896 30.1 581.53 28230238464 39127240411 3009790443 20884395 0 0 1391797 112068255009878 112155544335900
ebbrt 2 80 0xd00 135 99.0 102.0 104.0 112.0 296783 30.1 581.64 28318114120 39127655167 3009823895 20998675 0 0 1243317 112195135334344 112282425616778
ebbrt 3 80 0xd00 135 99.0 102.0 104.0 112.0 296396 30.1 581.52 28214758834 39127077434 3009778232 20912965 0 0 1409168 112322074311178 112409364996854
ebbrt 4 80 0xd00 135 98.0 101.0 103.0 111.0 299245 30.1 581.57 28582493274 39125899083 3009691943 20903602 0 0 2228940 112448908330880 112536200412582
ebbrt 5 80 0xd00 135 97.0 100.0 102.0 110.0 301272 30.1 581.55 28652232566 39126108932 3009707273 21098968 0 0 2557075 112575670088522 112662959550479
ebbrt 6 80 0xd00 135 98.0 101.0 103.0 111.0 299121 30.1 581.62 28590775513 39127369920 3009802817 21173807 0 0 1574671 112702428680550 112789718882508
ebbrt 7 80 0xd00 135 98.0 101.0 103.0 111.0 300005 30.1 581.61 28572145504 39128446434 3009882814 21164310 0 0 878439 112829300621184 112916591588358
ebbrt 8 80 0xd00 135 98.0 101.0 103.0 110.0 300239 30.1 581.61 28717365732 39127056212 3009777076 21232687 0 0 1239518 112956140736006 113043429271292
ebbrt 9 80 0xd00 135 98.0 101.0 103.0 110.0 298971 30.0 579.71 28522055760 38997044605 2999778779 20987295 0 0 2597269 113082902559478 113169904700100
ebbrt 6 4 0x1700 135 73.0 74.0 76.0 132.0 399707 0.0 810.33 37120787326 67544774481 2942677642 60635581 0 0 1865327386 5677883981334 5677883763476
ebbrt 9 4 0x1700 135 62.0 63.0 66.0 78.0 461743 0.0 800.37 42792232250 61897998394 2696528258 36133582 280082 0 1749260686 6070766089631 6112786947296
ebbrt 1 4 0x1500 135 78.0 80.0 81.0 87.0 380234 0.0 757.63 35358650654 62112355244 2959291098 57630137 0 0 1774283133 6332824428784 6332824202877
ebbrt 9 4 0xd00 135 98.0 101.0 103.0 110.0 300602 0.0 591.8 28093694964 39130073435 3010006901 21028996 0 0 1742296278 12515757761280 12515757462080
ebbrt 9 6 0x1d00 135 72.0 109.0 110.0 115.0 362511 0.0 919.17 34205467421 49455545259 2251012957 26456863 0 0 1838718552 13807063902340 13807063702240
ebbrt 8 6 0x1500 135 81.0 83.0 85.0 184.0 356734 0.0 755.82 33847973196 61410302683 2933294247 53579485 0 0 1927486363 18906372353201 18906372083748
ebbrt 6 6 0x1100 135 78.0 97.0 98.0 103.0 351893 0.0 668.08 33174752437 50840124400 2990666897 34157713 0 0 1864406259 21234234730937 21234234200151
ebbrt 0 6 0xd00 135 97.0 100.0 102.0 109.0 303252 0.0 592.74 28784628449 39129464611 3009975593 21237754 0 0 1869002324 23017622680682 23017622337166
ebbrt 6 8 0xd00 135 95.0 97.0 99.0 106.0 310470 0.0 591.83 29102799292 39131236160 3010110379 21599638 0 0 1738118480 8383290817204 8383290206884
ebbrt 4 12 0x1d00 135 90.0 109.0 111.0 115.0 359428 0.0 918.19 34212213653 48889656303 2246208742 26381527 0 0 1721163456 9408148664188 9408148454892
ebbrt 6 12 0x1d00 135 90.0 109.0 111.0 115.0 359970 0.0 918.97 34189663418 49083482119 2247840823 26356131 0 0 1726255189 9666906328034 9666906182258
ebbrt 0 12 0x1b00 135 61.0 109.0 111.0 115.0 388939 0.0 877.84 36942536036 52449958244 2314265135 28659738 33437 0 1838850183 10184619064442 10184618850142
ebbrt 4 12 0x1700 135 67.0 68.0 69.0 115.0 431380 0.0 797.04 41083936031 59616462378 2610747531 31798336 75487 0 1722015070 13320506998981 13320506755068
ebbrt 7 12 0x1300 135 86.0 87.0 89.0 99.0 355334 0.0 710.82 33408814308 56247103553 2962092458 47511833 0 0 1786775550 16323813440453 16323813146369
ebbrt 0 12 0xf00 135 85.0 87.0 89.0 97.0 345320 0.0 628.17 32363548009 45144236274 3009715398 24150956 0 0 1746657153 17997699228209 17997698864749
ebbrt 5 16 0x1d00 135 62.0 110.0 111.0 115.0 366563 0.0 920.51 34424143866 50535463452 2260777516 26690693 0 0 1721593352 21182148759588 21182148548548
ebbrt 6 16 0x1d00 135 97.0 111.0 112.0 117.0 340242 0.0 914.15 32258565230 47580073227 2226807380 24724692 29145 0 1723411710 21312065490422 21312065284262
ebbrt 0 16 0x1500 135 81.0 83.0 85.0 180.0 358712 0.0 756.68 34085223306 61565030355 2938922836 53864002 0 0 1885255519 25762839646970 25762839367678
ebbrt 2 16 0xf00 135 85.0 87.0 89.0 97.0 345316 0.0 629.2 32346559852 45141676869 3009600518 24338716 0 0 1749624230 29898828949651 29898828655436
ebbrt 6 20 0x1d00 135 63.0 110.0 112.0 116.0 359558 0.0 920.84 34388630350 50544777509 2258076557 26494102 0 0 1836757949 32960884184796 32960883973580
ebbrt 0 20 0x1300 135 87.0 88.0 90.0 97.0 353226 0.0 710.71 33191673046 56353446566 2967020532 45943806 0 0 1892040504 38718627552718 38718627284582
ebbrt 3 20 0x1300 135 88.0 89.0 91.0 98.0 351334 0.0 710.36 33644340408 56414101497 2970033752 44553878 0 0 1892417301 39106710591838 39153528438395
ebbrt 3 20 0x1100 135 78.0 80.0 97.0 100.0 367382 0.0 668.05 34791087256 51045740750 3002723735 29389217 0 0 1865811715 40396632904216 40396632351108
ebbrt 2 20 0xf00 135 85.0 88.0 90.0 97.0 343257 0.0 629.08 32223492231 45145265360 3009778438 23923908 0 0 1862452819 41547102285805 41547101981783
ebbrt 8 24 0x1900 135 66.0 113.0 114.0 119.0 357475 0.0 822.12 34096777824 49723873983 2335717939 26015756 0 0 1843295999 47461481705182 47461481471066
ebbrt 8 24 0x1700 135 69.0 70.0 114.0 118.0 394195 0.0 788.73 37197657345 54399250692 2494430109 28912908 31784 0 1722352195 48769805374853 48769805123566
ebbrt 6 28 0x1b00 135 116.0 117.0 118.0 123.0 287057 0.0 855.2 27468297495 40491258620 2155668783 20906400 0 0 1841121956 57513326739946 57513326538270
ebbrt 5 28 0x1100 135 79.0 81.0 98.0 101.0 363901 0.0 666.92 34385693667 51009522478 3000791647 29679319 0 0 1749878009 63848138563610 63848138190510
ebbrt 3 28 0xd00 135 99.0 102.0 104.0 111.0 297111 0.0 591.84 28423804984 39129802109 3009991737 20778850 0 0 1742760336 66136548002266 66136547666734
ebbrt 4 28 0xd00 135 98.0 101.0 103.0 110.0 300472 0.0 591.58 28249360800 39129976951 3010006746 20828888 0 0 1744656008 66263282952775 66263282733703
ebbrt 5 28 0xd00 135 98.0 101.0 103.0 111.0 298173 0.0 590.63 28480248733 39000323904 3000033969 20778463 0 0 1858565659 66390161439418 66390161070854
ebbrt 2 32 0x1100 135 79.0 91.0 128.0 132.0 327242 0.0 658.59 31198362564 44376338698 2707350169 23641556 4039439 0 1749590010 75020063885440 75020063549204
ebbrt 9 32 0x1100 135 88.0 126.0 127.0 132.0 311506 0.0 654.79 29446798757 41679360547 2593269142 22617430 1162958 0 1744142563 75919276915686 75919276579486
ebbrt 2 36 0x1d00 135 121.0 122.0 123.0 128.0 245949 0.0 889.86 23467077812 34551985838 1932998339 18097379 0 0 1721870795 78839980557931 78839980347663
ebbrt 6 36 0x1100 135 77.0 129.0 131.0 136.0 313580 0.0 654.38 29762436828 41989638724 2627972691 22658469 3556966 0 1741468966 87087490046506 87087489724044
ebbrt 5 40 0x1900 135 121.0 122.0 124.0 130.0 246007 0.0 796.41 23381509039 35224785340 2061229153 18075223 88827 0 1728674427 93358015505473 93358015233917
ebbrt 0 40 0x1500 135 125.0 127.0 129.0 134.0 239651 0.0 712.67 22857070805 33709603926 2124362175 17486322 38106 0 1723724968 95292094076421 95292093786517
ebbrt 1 40 0x1100 135 79.0 82.0 134.0 141.0 333327 0.0 658.99 31840490266 45703607829 2777247719 23896323 28117530 0 1893930144 97996710826483 97996710477579
ebbrt 5 40 0xd00 135 99.0 102.0 104.0 111.0 296269 0.0 591.74 28047534151 39129498112 3009966083 20693742 0 0 1746580303 101050382306110 101050381949262
ebbrt 0 4 0x1d00 55 55.0 56.0 57.0 107.0 523199 30.1 952.8 49826284134 71846669676 2498392705 38766052 0 0 187688 113209300619855 113296592883490
ebbrt 1 4 0x1d00 55 55.0 55.0 56.0 107.0 524801 30.1 953.71 49219719147 71678857733 2494395635 38226656 51997 0 270454 113340705634721 113427993675858
ebbrt 2 4 0x1d00 55 55.0 56.0 57.0 106.0 523936 30.1 953.76 49442221813 71910940859 2500027223 38429927 0 0 195634 113472118689438 113559407587160
ebbrt 0 4 0x1b00 55 58.0 58.0 60.0 108.0 497023 30.1 896.62 47130522451 67879160532 2535155391 36856213 37961 0 176262 113735090180262 113822382788656
ebbrt 1 4 0x1b00 55 58.0 58.0 59.0 107.0 502368 30.1 897.46 47593558643 68524576478 2552835322 36709615 29116 0 243600 113866494906895 113953783277860
ebbrt 2 4 0x1b00 55 56.0 56.0 57.0 105.0 519602 30.1 895.26 48584179819 67649273095 2520153232 4718681 0 0 239598 766397998246 853688197270
ebbrt 0 4 0x1900 55 59.0 60.0 60.0 65.0 495428 30.1 839.9 46257231921 65699069583 2632605227 4545416 278516 0 573504 1029424269270 1116716287606
ebbrt 1 4 0x1900 55 58.0 59.0 59.0 64.0 502460 30.1 839.16 46836642904 65081154119 2609082095 4587434 185542 0 623413 1161197767712 1248485630168
ebbrt 0 4 0x1700 55 72.0 73.0 75.0 170.0 401096 30.1 797.5 37585109515 67186723655 2930999619 36163193 0 0 179964314 1555984974269 1643275874588
ebbrt 1 4 0x1700 55 72.0 73.0 74.0 105.0 406512 30.1 799.36 38002208326 67588493584 2943684667 36913131 0 0 93850090 1686069971656 1773360470474
ebbrt 2 4 0x1700 55 72.0 73.0 74.0 105.0 406736 30.1 797.04 38070232786 67599111132 2944243152 36781773 0 0 85140288 1817025613687 1904314888175
ebbrt 0 4 0x1500 55 79.0 80.0 81.0 86.0 377313 30.1 746.66 35863606612 62034367479 2955805300 34519905 0 0 36492382 2078250821618 2165541103309
ebbrt 1 4 0x1500 55 79.0 80.0 82.0 87.0 377712 30.1 746.32 36119534115 62153965599 2961190237 34749767 0 0 31501105 2209006446839 2296294803194
ebbrt 2 4 0x1500 55 79.0 80.0 82.0 86.0 378648 30.1 745.98 35990729640 62159924114 2961530555 34792740 0 0 32769130 2339722765651 2427013653180
ebbrt 0 4 0x1300 55 84.0 85.0 86.0 90.0 368695 30.1 697.93 34785866220 56486729288 2973317621 32862637 0 0 8842100 2600305929553 2687596529518
ebbrt 1 4 0x1300 55 84.0 85.0 86.0 90.0 370938 30.1 698.28 34991440897 56527346874 2975399726 32437468 0 0 7281436 2730911475941 2818202332433
ebbrt 2 4 0x1300 55 84.0 85.0 86.0 90.0 373009 30.1 698.56 35110361580 56545766515 2976351301 32135023 0 0 7072172 2861063391857 2948356194023
ebbrt 0 4 0x1100 55 77.0 78.0 79.0 91.0 385914 30.1 656.08 36122035596 51157591363 3009270970 19502992 0 0 33408 3122312365106 3209602814532
ebbrt 1 4 0x1100 55 77.0 78.0 79.0 93.0 385083 30.1 656.0 36053784449 51148535406 3008740728 25034357 0 0 63249 3251231984689 3338524022516
