sys i itr dvfs rapl QPS time joule ins cyc refcyc llcm c3 c6 c7 read_5th read_10th read_50th read_90th read_95th read_99th RDTSC_START RDTSC_END
linux 1 100 0xd00 55 599785.8 30.01 2000.95 379063786647 586388038786 1308141151675 1330620021 3272051005 0 1263832295072 97.3 110.9 177.0 460.8 851.3 2010.7 394423861171695 394510876338055
linux 2 100 0xd00 55 599761.9 30.0 2188.94 378845299084 587058720220 1309643724412 1345603306 2871982752 0 1255624479070 98.0 111.6 177.9 477.9 876.3 1990.7 394759087155052 394846100991753
linux 0 200 0xd00 135 200083.2 30.0 1638.58 168537184420 277500449544 620952087724 388566319 3183560144 0 706502997367 85.1 99.1 179.7 255.2 269.8 296.9 395093590517446 395180604099046
linux 1 200 0xd00 135 200191.8 30.0 1625.74 163886096862 276357875183 618308217145 383244680 2618728855 0 720789432725 85.2 99.3 178.9 254.6 269.5 296.4 395350611757205 395437625641064
linux 2 200 0xd00 135 199935.1 30.0 1654.74 160900126892 275798477799 617078905985 384472468 3037144857 0 735605492966 84.8 98.8 179.8 254.2 269.2 296.3 395608325373415 395695338923388
linux 0 200 0xd00 95 200033.1 30.0 1659.65 164239735007 276395744606 618409361982 390740001 2866976337 0 735719746702 85.0 99.6 179.4 254.3 269.3 296.2 395867909770227 395954922869926
linux 1 200 0xd00 95 199993.6 30.0 1643.85 159624703029 275204632349 615721772134 392385619 2951819201 0 734722913027 84.8 98.9 179.8 254.6 269.7 297.0 396126087876632 396213101893571
linux 2 200 0xd00 95 200068.0 30.0 1622.88 158897517357 273611618446 612270725357 375750081 3263100764 0 736214512222 85.7 99.7 179.8 254.7 269.5 296.1 396384236067344 396471249589346
linux 0 200 0xd00 55 199908.9 30.01 1817.11 190646698053 290307808649 649439522149 459062370 4191923262 0 698011768599 84.7 98.7 178.6 254.6 269.5 296.6 396642184045227 396729199522809
linux 1 200 0xd00 55 200046.9 30.01 1631.47 185592389177 288135654334 644550892186 464424409 4022837979 0 698100578808 84.8 99.4 179.3 255.1 269.6 295.8 396900240788515 396987256013906
linux 2 200 0xd00 55 199981.0 30.01 1654.32 190371774924 289498575189 647654898747 462815012 4173074132 0 705172694519 85.0 99.3 179.6 255.3 269.7 296.2 397156910894479 397243925770448
linux 0 200 0xd00 135 399857.3 30.01 1828.8 280499286858 446715099032 996722215588 915636404 4042322528 0 708335949617 97.9 112.7 194.0 273.7 296.1 352.9 397414268286723 397501283256834
linux 1 200 0xd00 135 399958.2 30.01 1810.69 291642939151 448051497305 999662553863 881064051 3755356218 0 704797065958 97.7 112.6 193.3 272.1 293.5 345.0 397671926956719 397758941694886
linux 2 200 0xd00 135 400083.5 30.01 1829.56 282121858297 446690151144 996771064696 919978811 3990474762 0 700645765229 97.7 112.7 193.6 273.2 295.9 354.2 397930809062214 398017824448269
linux 0 200 0xd00 95 400008.9 30.0 1849.52 283130633777 450303275619 1004607083240 941185951 4060596153 0 717540498722 95.7 110.7 191.2 271.3 293.6 352.3 398190210009881 398277224207972
linux 1 200 0xd00 95 399870.3 30.01 1811.98 289840420664 449521593626 1003033529987 895048055 3986924959 0 711646618530 98.2 113.5 194.4 273.9 296.6 353.3 398450409635008 398537424720273
linux 2 200 0xd00 95 399831.5 30.01 1989.45 289304531810 448292718703 1000187357264 907219301 4188045324 0 699615650864 97.5 112.8 193.8 273.5 296.1 350.9 398708770611484 398795785121138
linux 0 200 0xd00 55 399868.3 30.0 1816.27 283114599609 448618826851 1000902335618 938015586 4104286712 0 703043172145 96.6 112.0 193.6 272.7 295.1 356.0 398966904555548 399053919016338
linux 1 200 0xd00 55 400157.7 30.01 1992.37 271482813450 442092187929 986365422765 887613604 2936682187 0 723837967477 97.4 112.7 193.9 273.7 296.6 357.5 399226085903894 399313101011271
linux 2 200 0xd00 55 399871.6 30.0 1809.26 271048730716 438455655049 978236438101 825635042 3160035895 0 733017977884 97.5 112.4 192.9 272.3 295.1 351.3 399484478278936 399571492041306
linux 0 200 0xd00 135 600067.1 30.0 1968.2 355762087903 550393421291 1227852625706 1294202909 4271178377 0 725684065833 113.9 135.2 234.9 461.5 735.2 1616.5 399741589421311 399828603735495
linux 1 200 0xd00 135 599754.5 30.0 1962.13 352117997790 548656107887 1223976404042 1293082382 4951120642 0 742610190144 113.4 135.3 235.1 464.3 735.0 1624.6 399998478556843 400085491112606
linux 2 200 0xd00 135 600296.1 30.01 2130.0 351235005603 547991624181 1222496104784 1290408078 4489435828 0 730395571278 115.5 136.3 235.7 467.2 745.1 1637.8 400258187321181 400345202152585
linux 0 200 0xd00 95 599494.2 30.0 1933.72 356413960210 550528685272 1228152104762 1282094610 4395844708 0 735496183179 112.4 134.6 233.9 456.5 718.4 1651.7 400518140474926 400605151657091
linux 1 200 0xd00 95 599767.8 30.0 1941.05 364148370155 556156226338 1240711498219 1355639643 5554786295 0 723277238064 112.9 134.2 233.8 466.8 738.9 1661.4 400778252711828 400865266565802
linux 2 200 0xd00 95 599997.0 30.01 1971.57 369349834355 558260577430 1245403522943 1355666671 5475524597 0 716231101249 113.1 134.7 235.0 456.7 722.4 1683.8 401034997505401 401122012309556
linux 0 200 0xd00 55 600048.4 30.01 1943.43 363679501267 555732330096 1239783020328 1354639492 5392973255 0 715166852782 113.7 135.4 234.3 461.6 732.8 1608.4 401294642864991 401381658530809
linux 1 200 0xd00 55 599871.2 30.0 1950.3 370615259211 557871639902 1244534956094 1336245978 5392403811 0 719650902208 113.5 134.7 234.5 461.6 743.5 1629.3 401554805159109 401641817636559
linux 2 200 0xd00 55 600254.6 30.0 1968.07 372659177198 559106025872 1247289388941 1355131129 5157807586 0 718421932813 113.8 135.0 235.6 473.0 757.4 1668.4 401814037628019 401901051758762
linux 0 300 0xd00 135 200104.8 30.0 1608.44 151378190632 256887977164 575254620496 383753946 2740155886 0 539138194032 99.3 117.9 236.7 350.1 366.2 401.1 402073436858710 402160449190213
linux 1 300 0xd00 135 200110.4 30.0 1624.31 147405382192 255288328130 571582344841 373052707 2785416273 0 528291369040 100.7 119.2 238.9 350.8 366.4 401.1 402302759590734 402389771787507
linux 2 300 0xd00 135 200078.6 30.0 1762.0 149567886674 256983600271 575480206885 377597736 2911659827 0 540483054532 100.5 119.1 239.0 351.4 367.1 402.1 402532623340887 402619635445419
linux 0 300 0xd00 95 200036.8 30.0 1601.8 151802996601 259218250210 580344566893 390935297 3234574102 0 536495083514 99.7 118.8 238.6 351.4 367.3 402.1 402764440580013 402851454161006
linux 1 300 0xd00 95 200090.9 30.0 1624.82 150958611143 257612588570 576763123240 375817903 3125890541 0 533545431396 100.9 119.0 238.2 351.6 367.5 401.5 402994790425145 403081803559406
linux 2 300 0xd00 95 200069.1 30.0 1613.17 152892373153 259828648027 581682737847 400554129 2771160134 0 521486340371 99.3 118.1 236.9 349.1 365.3 400.3 403225354617511 403312366341341
linux 0 300 0xd00 55 200029.2 30.0 1607.95 151574104061 257898206886 577555025602 385872829 3093560442 0 531736655808 100.1 119.1 237.4 350.3 366.5 401.3 403451889052250 403538900471564
linux 1 300 0xd00 55 199839.9 30.0 1620.89 151448174780 256954518282 575470692710 390809571 2886355848 0 544899481671 100.8 119.9 239.2 351.7 367.5 402.5 403682726269539 403769737970387
linux 2 300 0xd00 55 200224.4 30.0 1612.98 150794159924 258057441026 577847852319 378459651 2677179225 0 535093576647 100.8 119.4 239.3 351.1 366.6 401.5 403914274553187 404001287818001
linux 0 300 0xd00 135 399777.7 30.01 1789.38 249375149224 400271083756 893601357912 757878074 2842234697 0 540601436070 110.7 132.8 251.1 364.0 393.2 446.9 404144195019901 404231209682799
linux 1 300 0xd00 135 399859.7 30.0 1965.11 265778690850 416014884840 928273961811 864608769 3673800678 0 501563936727 106.9 128.3 246.9 360.5 389.6 445.7 404374342276103 404461356125314
linux 2 300 0xd00 135 399891.3 30.0 1794.34 262995366975 410097814893 915381462406 852251040 3468983016 0 526262494617 110.5 133.6 251.2 364.8 394.9 457.5 404601497006003 404688508957164
linux 0 300 0xd00 95 399968.6 30.0 1792.39 262548065290 410108915648 915543075549 861832423 3884816974 0 528034302861 111.3 134.8 253.4 365.9 396.1 458.2 404833024415386 404920037509116
linux 1 300 0xd00 95 400086.1 30.0 1790.77 268235071519 408909509669 912876843766 859317516 3578160795 0 522118588888 115.7 139.7 257.8 370.7 400.0 465.5 405064681715674 405151694837317
linux 2 300 0xd00 95 400096.4 30.0 1784.54 271243339857 410510440271 916730676328 835188391 4024431268 0 523667856381 112.5 136.4 256.2 370.6 399.9 466.0 405296890525840 405383904538044
linux 0 300 0xd00 55 400320.2 30.0 1796.26 271463215858 417140828594 930922950136 830285970 4075288191 0 503856691343 107.0 128.7 248.5 360.6 389.3 444.9 405527925610408 405614938750978
linux 1 300 0xd00 55 399750.8 30.0 1785.45 270906463466 412580379591 921090368389 844520008 3750466586 0 510236806241 110.8 134.0 254.7 366.9 397.0 464.9 405754682087051 405841694659384
linux 2 300 0xd00 55 399932.4 30.0 1788.71 270539172005 413122201070 922154920515 839872714 4081431203 0 524404253729 111.5 133.2 251.6 364.6 394.4 457.8 405985661421532 406072674805377
linux 0 300 0xd00 135 599877.4 30.0 1905.6 355748616454 534797260392 1193063842500 1313730392 5747343511 0 508856108614 122.3 151.0 285.2 497.3 709.2 1474.1 406215605470349 406302619066843
linux 1 300 0xd00 135 599985.0 30.0 1939.25 352632804833 531950194526 1186712414286 1314593700 5500026639 0 525922292369 126.0 155.8 287.6 490.1 705.1 1449.3 406447423165036 406534434993540
linux 2 300 0xd00 135 599740.5 30.0 1936.99 355856307022 532988960478 1189033585103 1293316459 5416037680 0 519850036744 126.6 156.1 287.8 484.7 680.6 1408.8 406677695133062 406764708135494
linux 0 300 0xd00 95 599654.3 30.0 1936.69 336399785114 522752395048 1166193078093 1233948313 4235181518 0 549851729920 123.2 153.0 285.8 485.5 691.7 1461.6 406905226045362 406992239822069
linux 1 300 0xd00 95 599437.0 30.0 1909.33 338603815657 526067449660 1173587004223 1278639086 4225540932 0 537118701834 122.5 152.2 285.9 491.4 704.1 1466.6 407135947847162 407222962149204
linux 2 300 0xd00 95 600176.4 30.01 1939.12 336288636597 524513993894 1170119087595 1258404209 4799305816 0 547439509108 126.4 155.8 289.3 486.2 689.7 1413.9 407368092491465 407455107019071
linux 0 300 0xd00 55 599734.7 30.0 1939.56 342593812346 527072638409 1175824873642 1257631020 4131925481 0 555628720189 123.4 152.6 285.2 486.4 689.1 1440.2 407600005455126 407687018260118
linux 1 300 0xd00 55 599946.6 30.0 1911.27 341551826119 526353914025 1174221343205 1260759421 3995761056 0 530801349316 123.8 152.4 286.3 484.1 689.8 1422.4 407830654165146 407917667282577
linux 2 300 0xd00 55 599750.9 30.0 1918.6 337318991690 523543470816 1167966182840 1243393893 3955776175 0 539242618508 125.1 154.4 288.1 487.3 686.8 1441.8 408060288132919 408147302211734
linux 0 400 0xd00 135 199929.5 30.01 1607.53 144691078573 245894973605 550770267626 364410457 2574500723 0 449046320259 110.8 135.1 294.2 441.7 469.7 511.5 408292520658096 408379535696953
linux 1 400 0xd00 135 199953.8 30.0 1611.45 142837942254 244915527479 548299002205 372069730 2965044506 0 459458696976 109.1 132.8 291.6 439.9 468.0 509.7 408509693128300 408596705619320
linux 2 400 0xd00 135 199989.9 30.0 1587.79 147289450505 245880364678 550590705078 368238686 2910653962 0 451112451243 109.6 133.8 294.0 441.9 469.7 510.9 408728308210416 408815320090532
linux 0 400 0xd00 95 199976.0 30.0 1610.01 141493405021 242953782360 544246586285 367091493 3080504004 0 436484184678 109.6 134.1 294.6 441.1 469.3 512.4 408943477010057 409030488661107
linux 1 400 0xd00 95 199936.2 30.0 1590.18 156423200592 250092683916 560125801287 411324134 3477567219 0 431061247376 111.6 136.3 295.4 442.5 470.3 512.5 409160806266923 409247817659890
linux 2 400 0xd00 95 200057.0 30.0 1592.17 157092544243 251358120735 563354303804 399296889 3995420770 0 431877291339 110.3 135.0 294.6 442.6 470.5 513.3 409379597376993 409466610121083
linux 0 400 0xd00 55 199878.0 30.0 1610.21 161292345028 254644507902 570148079661 417115934 4057344064 0 437487532594 109.1 133.1 294.0 441.1 468.7 507.5 409597024489047 409684037720226
linux 1 400 0xd00 55 199982.3 30.0 1601.52 160007874854 254389347131 569716481245 436224235 3731433103 0 429527137835 110.1 134.7 293.4 442.2 470.2 512.2 409823605182063 409910618535105
linux 2 400 0xd00 55 199996.7 30.0 1604.69 158330204363 250894851396 562185905491 420872436 4156845703 0 433291946487 112.5 136.5 296.2 443.9 472.1 516.3 410041364473752 410128375965031
linux 0 400 0xd00 135 400044.9 30.0 1768.26 262981477481 405131227969 903896810341 868151561 3553280767 0 435222571694 112.5 139.7 295.7 440.3 475.3 538.5 410259716515889 410346728629899
linux 1 400 0xd00 135 399818.5 30.0 1763.15 252818103204 381257675446 851587886312 766324786 4316444216 0 447437083898 128.2 159.6 317.0 461.7 491.4 571.4 410477977907214 410564990097696
linux 2 400 0xd00 135 400012.1 30.0 1777.18 258885423949 395847225984 883264763009 829892063 4333438622 0 431044453795 117.2 146.2 303.9 449.2 482.4 549.7 410696052249383 410783066032753
linux 0 400 0xd00 95 400021.0 30.0 1784.01 257464620534 395570707222 882957057175 847487334 4165992245 0 440388687316 116.3 146.0 302.7 447.0 481.7 550.3 410914448097004 411001461700398
linux 1 400 0xd00 95 399905.6 30.0 1925.81 266705746912 412640909054 920637934662 877485088 4014382971 0 433045519422 108.9 134.4 290.2 436.1 469.1 532.8 411132189115611 411219202003316
linux 2 400 0xd00 95 399846.5 30.0 1747.18 252623520169 382742802207 854631155331 781561791 3986427116 0 446938950927 129.9 160.6 318.1 465.4 497.8 573.9 411351410045077 411438422783105
linux 0 400 0xd00 55 399700.8 30.0 1782.13 240959597462 389935360336 870251194027 777326818 3050660365 0 457722112567 114.1 142.4 297.3 442.2 477.2 540.3 411570176883668 411657190034546
linux 1 400 0xd00 55 399887.5 30.01 1790.9 249322087315 403804023384 900880089140 826127882 2526357881 0 458339084725 109.3 136.6 291.3 436.3 469.4 531.4 411789568207266 411876582720360
linux 2 400 0xd00 55 399956.0 30.0 1760.54 248180793843 395725149687 882906219595 779914294 3221111345 0 443854316569 111.4 138.7 294.0 438.7 472.6 535.3 412006678144616 412093691517444
linux 0 400 0xd00 135 599554.4 30.0 1911.86 334810362390 509916240763 1137549917699 1211955833 3746603177 0 461358181780 137.4 174.0 342.5 552.2 710.5 1366.7 412222817129980 412309829623942
linux 1 400 0xd00 135 600150.1 30.01 1913.72 336409568340 511206509000 1140426832887 1244067368 3882550885 0 445018455159 134.4 171.4 342.4 548.9 717.5 1382.5 412441843748363 412528858407915
linux 2 400 0xd00 135 599833.8 30.0 1917.95 330970486321 507637656458 1132474249858 1207687358 3947614299 0 462537066058 139.6 177.4 345.7 546.9 689.6 1319.5 412661162341012 412748173897319
linux 0 400 0xd00 95 600185.3 30.0 1894.22 334256753493 509247254500 1136108420963 1208141125 4077457188 0 454620493750 138.1 176.1 346.6 553.0 711.6 1377.6 412879060959057 412966072768561
linux 1 400 0xd00 95 599743.8 30.0 2069.24 333265137678 506069799821 1129010918478 1192344949 3781718755 0 454031616792 142.6 179.2 348.6 545.9 688.7 1312.7 413098397181196 413185409276698
linux 2 400 0xd00 95 600212.0 30.0 1902.42 329953040087 510457163985 1138760520901 1243307844 3877438504 0 448984948139 132.3 169.6 339.6 553.5 723.3 1393.4 413317131907495 413404142952614
linux 0 400 0xd00 55 600135.7 30.0 1909.28 331122936695 505984561488 1128786392097 1205907756 3388791723 0 444746604171 142.1 179.7 346.8 546.1 692.3 1335.4 413535412267994 413622424675726
linux 1 400 0xd00 55 599902.5 30.0 1919.31 346261854726 516930907165 1153316815324 1267926091 5358394293 0 446020165126 136.4 174.4 344.5 548.4 713.9 1399.3 413754694634613 413841705879685
linux 2 400 0xd00 55 599926.7 30.0 1898.18 346792516989 517549635228 1154587363121 1282131200 5151028024 0 430489933485 133.5 170.7 342.1 550.1 714.4 1389.1 413972996578955 414060010817908
linux 0 300 0x1500 135 199962.6 30.0 2148.92 167622433747 285110853616 418377209251 436305508 3832780041 0 333492304009 82.4 101.2 221.9 335.8 355.7 386.5 255269869062819 255356882984489
linux 1 300 0x1500 135 200094.1 30.0 2164.78 174038388929 287208377328 420456018832 446659278 3482653761 0 337371288445 81.5 99.9 220.4 335.6 355.6 386.4 255470840162375 255557854242885
linux 2 300 0x1500 135 200027.9 30.0 2140.54 168888533708 282432020098 414051046845 425840161 3597635919 0 329568091869 82.6 101.4 221.1 335.9 355.6 386.0 255670946790598 255757959854961
linux 0 400 0x1500 135 199945.6 30.0 2125.36 160000270766 267774106709 392477530231 416586790 3707696284 0 296748503232 92.3 114.5 273.6 428.3 450.6 485.8 260697127180089 260784140939000
linux 1 400 0x1500 135 200123.0 30.0 2101.8 161786765530 268269653852 392703196457 414822680 3576087933 0 292326271279 93.8 117.0 278.3 429.2 451.5 486.5 260890710439449 260977722333639
linux 2 400 0x1500 135 199967.7 30.0 2126.54 158071420164 270760225925 398680219156 439503913 3720584174 0 284470153067 92.7 114.5 276.0 428.6 451.3 486.5 261083403600500 261170416124312
linux 0 300 0x1500 95 199987.8 30.0 2162.8 167895258099 283800194493 414901262030 446834683 3593801249 0 329178267489 82.0 100.7 221.0 335.7 355.7 386.4 255870195608774 255957209097452
linux 1 300 0x1500 95 200098.3 30.0 2154.36 170442717049 283474908393 415129555279 437776278 3440199559 0 335999010678 83.0 101.4 221.8 336.6 356.0 386.7 256069440789773 256156453666339
linux 2 300 0x1500 95 199971.1 30.0 2136.34 162453405228 280488237007 412089505869 421449810 3049888646 0 334286011418 84.2 102.6 223.2 337.2 356.4 387.3 256270124650226 256357136488372
linux 0 400 0x1500 95 200093.7 30.0 2108.64 162669138685 269957643381 396577062625 423856803 3795727089 0 276676014728 93.5 115.9 277.7 429.1 451.7 486.4 261275561303754 261362572738590
linux 1 400 0x1500 95 199996.6 30.0 2109.18 159535615105 266826174918 389803509077 418419223 3656626617 0 283093705970 92.0 114.6 275.6 428.1 450.0 486.0 261466745194239 261553758691526
linux 2 400 0x1500 95 200017.8 30.0 2120.9 159711959725 267333835728 392902138545 424594365 3710365821 0 276480717998 93.6 116.0 276.6 430.0 453.7 486.9 261659332741264 261746345710985
linux 0 300 0x1500 55 199848.2 30.0 2142.23 154807879219 276891055612 405265389545 397925446 2807590456 0 356559115767 81.9 100.3 221.2 334.5 354.7 384.7 256470810945463 256557825070136
linux 1 300 0x1500 55 199967.6 30.0 2146.79 152935782827 275582724263 403569355517 381074078 2771767539 0 359674699911 82.2 100.5 220.6 335.3 355.5 386.2 256672413513860 256759426903169
