i rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c3 c6 c7 joules timestamp
323 2 120 0 0 0 0 0 0 0 0 0 0 1081559709861
324 0 0 0 0 0 0 0 0 0 0 0 0 1081559757731
325 2 8300 6 8300 0 0 0 0 0 0 0 0 1081559788317
326 0 0 0 0 0 0 0 0 0 0 0 0 1081559806103
327 0 0 0 0 0 0 0 0 0 0 0 0 1081559838766
328 2 120 0 0 0 0 0 0 0 0 0 0 1081559857094
329 0 0 0 0 0 0 0 0 0 0 0 0 1081559874871
330 2 8300 6 8300 0 0 0 0 0 0 0 0 1081559892311
331 0 0 0 0 0 0 0 0 0 0 0 0 1081559933678
332 0 0 0 0 0 0 0 0 0 0 0 0 1081559953368
333 1 60 0 0 0 0 0 0 0 0 0 0 1081559977115
334 1 60 0 0 0 0 0 0 0 0 0 0 1081559994921
335 2 8300 6 8300 0 0 0 0 0 0 0 0 1081560016444
336 0 0 0 0 0 0 0 0 0 0 0 0 1081560030556
337 0 0 0 0 0 0 0 0 0 0 0 0 1081560048879
338 0 0 0 0 0 0 0 0 0 0 0 0 1081560112189
339 1 60 0 0 0 0 0 0 0 0 0 0 1081560122154
340 2 8300 6 8300 0 0 0 0 0 0 0 0 1081560140308
341 0 0 0 0 0 0 0 0 0 0 0 0 1081560156530
342 0 0 0 0 0 0 0 0 0 0 0 0 1081560174345
343 0 0 0 0 0 0 0 0 0 0 0 0 1081560207037
344 2 120 0 0 0 0 0 0 0 0 0 0 1081560224814
345 0 0 0 0 0 0 0 0 0 0 0 0 1081560242631
346 2 8300 6 8300 0 0 0 0 0 0 0 0 1081560261113
347 0 0 0 0 0 0 0 0 0 0 0 0 1081560278272
348 0 0 0 0 0 0 0 0 0 0 0 0 1081560296087
349 0 0 0 0 0 0 0 0 0 0 0 0 1081560342369
350 2 120 0 0 0 0 0 0 0 0 0 0 1081560360185
351 2 8300 6 8300 0 0 0 0 0 0 0 0 1081560378006
352 0 0 0 0 0 0 0 0 0 0 0 0 1081560398798
353 0 0 0 0 0 0 0 0 0 0 0 0 1081560440361
354 1 60 0 0 0 0 0 0 0 0 0 0 1081560458200
355 1 60 0 0 0 0 0 0 0 0 0 0 1081560476001
356 2 8300 6 8300 0 0 0 0 0 0 0 0 1081560542993
357 0 0 0 0 0 0 0 0 0 0 0 0 1081560572263
358 0 0 0 0 0 0 0 0 0 0 0 0 1081560604928
359 2 120 0 0 0 0 0 0 0 0 0 0 1081560622752
